,identifier,parent_id,question
7912,S212.Q31C.67,S212,"If you think there will be another war, who do you think will be fighting whom? E. Russia will be fighting:"
7913,S212.Q31C.68,S212,"If you think there will be another war, who do you think will be fighting whom? E. Russia will be fighting:"
7914,S212.Q31C.69,S212,"If you think there will be another war, who do you think will be fighting whom? E. Russia will be fighting:"
7915,S212.Q31C.70,S212,"If you think there will be another war, who do you think will be fighting whom? E. Russia will be fighting:"
7916,S212.Q31C.71,S212,"If you think there will be another war, who do you think will be fighting whom? E. Russia will be fighting:"
7917,S212.Q31C.72,S212,"If you think there will be another war, who do you think will be fighting whom? E. Russia will be fighting:"
7918,S212.Q31C.73,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7919,S212.Q31C.74,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7920,S212.Q31C.75,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7921,S212.Q31C.76,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7922,S212.Q31C.77,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7923,S212.Q31C.78,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7924,S212.Q31C.79,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7925,S212.Q31C.80,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7926,S212.Q31C.81,S212,"If you think there will be another war, who do you think will be fighting whom? E. United States will be fighting:"
7927,S212.Q31C.82,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7928,S212.Q31C.83,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7929,S212.Q31C.84,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7930,S212.Q31C.85,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7931,S212.Q31C.86,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7932,S212.Q31C.87,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7933,S212.Q31C.88,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7934,S212.Q31C.89,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7935,S212.Q31C.90,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7936,S212.Q31C.91,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7937,S212.Q31C.92,S212,"If you think there will be another war, who do you think will be fighting whom? E. Other countries will be fighting:"
7938,S212.Q32,S212,"Do you expect we probably will have a widespread depression in the United States within 10 years after the war is over, or do you think we probably will avoid having one?"
7939,S212.Q33,S212,Check the one statement below that comes closest to expressing how you feel toward German leaders.
7940,S212.Q34,S212,Check the one statement below that comes closest to expressing how you feel toward German common people.
7941,S212.Q35,S212,"Some feel that Germany should be governed by an occupation force for some years to come, while others feel that Germany should be governed only until Nazis are crushed and a new government set up. With which do you agree?"
7942,S212.Q36,S212,"Do you think that the ordinary German people are to blame for starting the war, or do you think that it is really just the group of Nazi militaristic leaders who are to blame?"
7943,S212.Q37,S212,About how many of the German people do you think can be educated away from nazism and taught to really think and act like democratic people?
7944,S212.Q38,S212,Do you think Germany will ever again be a nation that we can trust and treat as an equal?
7945,S212.Q39,S212,How long do you think it would take before we could trust and treat Germany as an equal?
7946,S212.Q40,S212,Do you know what your own score is under the Army Score Card Plan (point system) for deciding which men are eligible to be declared surplus? ANP (actual number)
7947,S212.Q41A,S212,"In general, do you think the Army has tried its best to see that men get as square a deal as possible?"
7948,S212.Q41B,S212,"In general, do you feel you yourself have gotten a square deal from the Army?"
7949,S212.Q42,S212,Do you think the Army is trying its best to see that the men who have the hard and dangerous jobs get the special consideration and breaks they deserve?
7950,S212.Q43,S212,Do you think when you are discharged you will go back to civilian life with a favorable or unfavorable attitude toward the Army?
7951,S212.Q44,S212,Do you think you will be needed overseas in order to help beat Japan?
7952,S212.Q45,S212,"Do you think that in finishing the war against Japan we will depend mainly on navy and Air Forces, or do you think we will need to use a lot more Ground forces than we already have in the Pacific?"
7953,S212.Q46,S212,"If you have to be stationed overseas until after Japan surrenders, which of the following would you prefer as an assignment?"
7954,S212.Q47,S212,Some soldiers feel they've already done their share in winning the war. Others feel they should do still more. How do you personally feel about what you've done in this war?
7955,S212.Q48,S212,Do you think there are enough able-bodied soldiers still in the states so that men who have served overseas for 18 months or more should not have to go to the Pacific?
7956,S212.Q49.n,S212,"Looking ahead to the time when you get out of the Army, what do you think will be the two or three biggest problems you will have in getting settled in civilian life again?"
7957,S212.Q50A,S212,Are there any important changes that you think should be made to improve our American way of life after the war?
7958,S212.Q50B.n,S212,"If you think there are any important changes which should be made, what are they?"
7959,S212.Q51,S212,"Regardless of what you think should be done, do you think any important changes in American life actually will be made?"
7960,S212.Q52,S212,After the war do you think that most soldiers will find it easy or hard to get the kind of jobs they want?
7961,S212.Q53,S212,"How about you yourself, do you think you will find it easy or hard to get the kind of job you want?"
7962,S212.Q54,S212,"After the war, do you think soldiers should be given first choice of the jobs that are open, or do you think everybody should have an equal chance to get jobs?"
7963,S212.Q55A,S212,About what kind of work you should go into after the war?
7964,S212.Q55B,S212,About whether you will be able to get a job after the war?
7965,S212.Q55C,S212,About whether you will still be able to do the kind of work you had planned to do as a life work?
7966,S212.Q55D,S212,About whether you and your wife or sweetheart after the war will be able to get along together as well as before the war?
7967,S212.Q55E,S212,About whether you will be able to settle down when you get back to civilian life?
7968,S212.Q55F,S212,About whether you will get as good a break as other soldiers in getting discharged from the Army?
7969,S212.Q55G,S212,About whether the US. will still be a democracy after the war?
7970,S212.Q55H,S212,About whether your family and friends will think you did well in the Army?
7971,S212.Q55I,S212,About what will happen to the world after the war?
7972,S212.Q56,S212,"After you go back to civilian life, do you think you will vote more often or less often than you did before the war?"
7973,S212.Q57A,S212,"In the years before the war, how much interest did you take in reading and following the news about what the government was doing, what problems and issues were being discussed in congress, and so forth?"
7974,S212.Q57B,S212,"After you go back to civilian life, do you think you will probably be more interested or less interested in reading and following such news than you were before the war?"
7975,S212.Q58,S212,Do you think the government is doing about everything it can to see that the war will be over as soon as possible?
7976,S212.Q59,S212,How good a job do you think the government is doing in seeing to it that discharged soldiers will get whatever help they need to get started in civilian life?
7977,S212.Q60A,S212,"How clear an idea do you have of what is in the ""GI Bill of rights""?"
7978,S212.Q60B,S212,"Do you think the ""GI Bill of rights"" should be improved or is it all right as it stands?"
7979,S212.Q61A,S212,Does the GI Bill provide money to help a man go to college after the war if he was 24 when he came into the Army and had been out of high school for six years?
7980,S212.Q61B.1,S212,For which of the following purposes will the government guarantee loans to veterans under the GI Bill?
7981,S212.Q61B.2,S212,For which of the following purposes will the government guarantee loans to veterans under the GI Bill?
7982,S212.Q61B.3,S212,For which of the following purposes will the government guarantee loans to veterans under the GI Bill?
7983,S212.Q61B.4,S212,For which of the following purposes will the government guarantee loans to veterans under the GI Bill?
7984,S212.Q61B.5,S212,For which of the following purposes will the government guarantee loans to veterans under the GI Bill?
7985,S212.Q61C,S212,"How much extra pay (mustering out pay) are soldiers getting when they are discharged, if they have been overseas?"
7986,S212.Q62A,S212,"Are there any kinds of groups of people in America that you feel will have a harder time getting along together after the war than they did before the war? If yes, what groups?"
7987,S212.Q62B,S212,"Are there any kinds or groups of people in America that you personally dislike very much? If yes, what groups?"
7988,S212.Q62C,S212,"Are there any kinds or groups of people in America that you think have taken advantage of the war to further their own selfish interest? If yes, what groups?"
7989,S212.V63,S212,Neuropsychiatric score
7990,S212.V64,S212,"Camp, force and outfit identification:"
7991,S212.V65,S212,Serial number within outfit identification:
7992,S212.Q26.1,S212,Which do you think would be the best way for the United States to keep out of war in the future?
7993,S212.Q26.2,S212,Which do you think would be the best way for the United States to keep out of war in the future?
7994,S212.Q26.3,S212,Which do you think would be the best way for the United States to keep out of war in the future?
7995,S212.Q26.4,S212,Which do you think would be the best way for the United States to keep out of war in the future?
7996,S219B.Q1,S219B,What is your rank or grade?
7997,S219B.Q2,S219B,How long have you been in the Army?
7998,S219B.Q3,S219B,Have you been in actual combat in this war?
7999,S219B.Q4,S219B,How far did you go in school before entering the Army?
8000,S219B.Q5,S219B,Are you:
8001,S219B.Q6,S219B,Have you any children under 18 years of age?
8002,S219B.Q7,S219B,How old were you on your last birthday?
8003,S219B.Q8,S219B,What branch of the Army are you in?
8004,S219B.Q9,S219B,"If you are in Ground or service forces, are you a line or a staff officer?"
8005,S219B.Q10,S219B,How long were you overseas with the Army in this war?
8006,S219B.Q11,S219B,"Considering everything, how do you feel about further service in the Army?"
8007,S219B.Q12,S219B,How good do you think your chances are of being released from the Army before the war with Japan is over?
8008,S219B.Q13,S219B,What is your best guess as to how much longer you will be in the Army before you are released?
8009,S219B.Q14,S219B,"Compared with other people, how good do you think your chances will be of getting the kind of job you want by the time you get out of the Army?"
8010,S219B.Q15,S219B,"If the Japs offered to stop fighting now and try to work out a peace in which both sides would have something to say about the peace terms, which of these do you think we should do?"
8011,S219B.Q16,S219B,How do you size up the war ahead in the Pacific - have we already done most of the job or do we still have the hardest part of the job ahead of us?
8012,S219B.Q17,S219B,What is your guess as to how long it will probably take us to beat Japan?
8013,S219B.Q18,S219B,What is the very longest you think Japan might hold out against us?
8014,S219B.Q19,S219B,"Do you think Japan will give up and surrender on our terms before they lose everything, or do you think they will keep right on fighting to the very end?"
8015,S219B.Q20,S219B,How do you feel about being sent to an overseas theater which is fighting against the Japs?
8016,S219B.Q21,S219B,"Regardless of what you want to do, do you think you actually will be sent to an overseas theater which is fighting against the Japs?"
8017,S219B.Q22,S219B,"In general, do you feel you yourself have gotten a square deal from the Army?"
8018,S219B.Q23,S219B,"As far as you know, has the Army decided on the methods to be used in selecting the officers to be released in the period between V-E Day and the defeat of Japan?"
8019,S219B.Q24A,S219B,"Up to now, how much information have you received about the army's plans regarding release of officers in the period between V-E Day and the defeat of Japan?"
8020,S219B.Q24B,S219B,How do you feel about the amount of information you have received?
8021,S219B.Q25,S219B,How clear an idea do you have of the method the Army will use to decide which officers to release in the period between V-E Day and the defeat of Japan?
8022,S219B.Q26A,S219B,Efficiency ratings?
8023,S219B.Q26B,S219B,Officer's own wish to stay in or get out?
8024,S219B.Q26C,S219B,Military skills the officer has?
8025,S219B.Q26D,S219B,Commanding officer's wish to hold or release the officer?
8026,S219B.Q26E,S219B,Point score (Adjusted Service Rating)?
8027,S219B.Q26F,S219B,Rank?
8028,S219B.Q26G,S219B,Needs of his branch for officers?
8029,S219B.Q26H,S219B,Importance of the civilian work the officer would do?
8030,S219B.Q27,S219B,"In your opinion, how fair is the present way of deciding which officers are to be released from the Army in the period between V-E Day and the defeat of Japan?"
8031,S219B.Q28,S219B,How many points do you have on the Adjusted Service Rating?
8032,S219B.Q29,S219B,What do you think of the point system as far as it applies to officers?
8033,S219B.Q30,S219B,How satisfied are you with the way the Army is handling the whole matter of releasing some officers in the period between V-E Day and the defeat of Japan?
8034,S219B.Q31,S219B,There are now about eight hundred thousand officers in the American Army. How many officers do you think the Army will release in the period between V-E Day and the defeat of Japan?
8035,S219B.Q32,S219B,How do you feel about the number of officers that the Army will probably release in the period between V-E Day and the defeat of Japan?
8036,S219B.Q33.n,S219B,"If you have any questions, suggestions, or comments about the army's plans for releasing officers, please write them here."
8037,S219B.Q34,S219B,How do you feel about the amount of explanation you have received about the Army Score Card Plan as it applies to enlisted men?
8038,S219B.Q35,S219B,"In general, what do you think of the Army Score Card Plan (the point system) as it applies to enlisted men?"
8039,S219B.Q36,S219B,Here are four statements of opinion about the point system as it applies to enlisted men. Check the one which comes closest to your opinion.
8040,S219B.Q37,S219B,"In general, do you think it was a good idea or a bad idea for the Army to announce the score card plan (the point system) to enlisted men at the time it did?"
8041,S219B.Q38A,S219B,"""The announcement of the plan was good for home front morale."""
8042,S219B.Q38B,S219B,"""It was a bad idea to announce the plan because it raised enlisted men's hopes too high."""
8043,S219B.Q38C,S219B,"""The Army announced the plan before it was prepared to carry it out."""
8044,S219B.Q38D,S219B,"""The plan cleared the air by telling enlisted men who would get discharged after V-E Day."""
8045,S219B.Q38E,S219B,"""Since the plan was announced a lot of enlisted men seem to have forgotten that there's still a war to finish."""
8046,S219B.Q38F,S219B,"""Enlisted men are so concerned with their chances of getting out under the plan that their work efficiency has suffered."""
8047,S219B.Q39,S219B,"Suppose the Army had decided not to use a point system for the release of enlisted men, but just to use a ""first in - first out"" plan - that is, to let men out of the Army in the same order as they came in and not to count time overseas, combat and number of children. how would you have felt about this?"
8048,S219B.Q40,S219B,How do you feel about the amount of explanation enlisted men have received about the Army Score Card Plan (the point system)?
8049,S219B.Q41,S219B,"In general, what effect has the Army Score Card Plan (the point system) had on the morale of your outfit so far?"
8050,S219B.Q42,S219B,How do you think the morale of your outfit would be if the Army had not announced any plan for discharging some men after V-E Day?
8051,S219B.Q43A,S219B,"If every reasonable effort were made to find replacements for enlisted men who have enough points for discharge but are now in essential Army jobs, how many of them do you think could be replaced within six months from now?"
8052,S219B.Q43B,S219B,"In your opinion, how much is being done at the present time to supply replacements for these enlisted men who have enough points for discharge but are now in essential Army jobs?"
8053,S219B.Q44,S219B,How clear an idea do you have of the way the release of enlisted men under Army Score Card Plan (the point system) is supposed to be working in your organization?
8054,S219B.Q45,S219B,"Have there been any enlisted men in your present unit (company, battery, or squadron) who had 85 points or more?"
8055,S219B.Q46,S219B,How many of these enlisted men with 85 points or more have been transferred out of your unit either for direct shipment to the U.S. or to an outfit that will go to the U.S. later?
8056,S219B.Q47,S219B,"From among the men with 85 points or more, do you feel that your unit (company, battery, or squadron) so far has had its fair share of men released for return to the U.S.?"
8057,S219B.Q48A,S219B,Administrative delays in getting quotas or movement orders from higher Headquarters?
8058,S219B.Q48B,S219B,Not enough replacements?
8059,S219B.Q48C,S219B,Too many men with essential skills?
8060,S219B.Q48D,S219B,Lack of transportation?
8061,S219B.Q48E,S219B,Desire of unit commanders to hold on to their best men?
8062,S219B.V49,S219B,Theater identification:
8063,S219B.V50,S219B,Force identification:
8064,S219B.V51,S219B,Unit within force:
8065,S219B.V52,S219B,Serialization within unit:
8066,S196.Q1,S196,What is your Army rank or grade?
8067,S196.Q2,S196,How far did you go in school?
8068,S196.Q3,S196,In what part of the states did you spend most of your life before coming into the Army?
8069,S196.Q4,S196,How do you usually get your clothes washed or cleaned?
8070,S196.Q5,S196,Do you have enough clothing to keep you warm and dry?
8071,S196.Q6.n,S196,"What items of clothing and personal equipment, if any, do you need?"
8072,S196.Q7.n,S196,"If you have any other comments on the issue of clothing, or on rules about the wearing of clothing, please write them here."
8073,S196.Q8,S196,"On the whole, how satisfied do you feel about the food you get?"
8074,S196.Q9.n,S196,"What, if anything, do you think could be done to improve your mess?"
8075,S196.Q10,S196,"In general, would you say you usually get all you want to eat or not?"
8076,S196.Q11,S196,The last time you were on the job what shift did you work?
8077,S196.Q12,S196,"On your last work shift, what sort of meals did you get while on the job?"
8078,S196.Q13,S196,"On the whole, how satisfied do you feel about the recreation and entertainment that is provided for men at your camp or post?"
8079,S196.Q14.n,S196,"What more, if anything, do you think could be done to provide recreation and entertainment at your camp or post?"
8080,S196.Q15,S196,"On the whole, how satisfied do you feel about the recreation and entertainment you can find in town, when you go there on a pass?"
8081,S196.Q16.n,S196,"What more, if anything, do you think could be done to provide recreation and entertainment in town?"
8082,S196.Q17,S196,"On the whole, how satisfied do you feel about the billet you now live in?"
8083,S196.Q18,S196,"On the whole, how do you feel about the set up or arrangements for taking baths or showers in your outfit?"
8084,S196.Q19,S196,"On the whole, how satisfied do you feel about the way passes are handled in your outfit?"
8085,S196.Q20,S196,How many times have you had a pass during the past two weeks?
8086,S196.Q21,S196,"On the whole, how satisfied do you feel about the medical attention you get in your outfit?"
8087,S196.Q22,S196,"On the whole, how satisfied do you feel about the transportation you get back and forth from work?"
8088,S196.Q23.n,S196,What is your usual or main job in your outfit?
8089,S196.Q24,S196,How satisfied are you about being in your present Army job?
8090,S196.Q25,S196,"On the whole, do you think the Army is giving you a chance to show what you can do?"
8091,S196.Q26,S196,How well do the men in your outfit work together on the job?
8092,S196.Q27.x,S196,"Do you think you would be doing more for the war effort or less than you are now doing, if you were in a combat infantry outfit? Q.28. Do you think you would be doing more for the war effort or less than you are now doing, if you were in the merchant marine?"
8093,S196.Q29,S196,Have you ever been in any branch of service other than the one you are now in?
8094,S196.Q30.n,S196,What are some of the things that make the men you work with feel like not working so hard on the job?
8095,S196.Q31,S196,"Would you honestly say that you usually put all you have into your Regular Army duties, or do you usually work just hard enough to get by?"
8096,S196.Q32,S196,"On the whole, are you told too much, or too little about how to do your job?"
8097,S196.Q33,S196,Have any promises been made to you during the last few months or so which have not been kept?
8098,S196.Q34,S196,"If you have a good idea on how to improve some part of the work your outfit is doing, is it usually possible for you to tell someone who can put your idea into use?"
8099,S196.Q35,S196,How often are good suggestions which come from the men put into use?
8100,S196.Q36,S196,Do you know if records are now kept by the port on the amount of tonnage or supplies that is loaded or unloaded by different outfits?
8101,S196.Q37,S196,Do you know how your outfit compares with others in the amount of tonnage put out?
8102,S196.Q38,S196,Do you think men work better if they are told the amount of tonnage of goods loaded and unloaded?
8103,S196.Q39,S196,Usually about how long is your present work day? (do not count the time it takes to get to work and back - only count the time you are supposed to be at your job)
8104,S196.Q40,S196,"On the average, how many of the hours you are on the job each day do you actually spend working and how many hours do you spend waiting around because there isn't any work to do? E. Responses reflect only ""waiting around"" hours."
8105,S196.Q41,S196,Do too many of the things you have to do on the job seem unnecessary?
8106,S196.Q42,S196,When you are working do you get time off for regular rest breaks? (do not include lunch period)
8107,S196.Q43,S196,When the group of men you work with does an extra good job do they usually get praise or credit for it?
8108,S196.Q44,S196,"On the whole, how good a job is done by those in authority in planning your work?"
8109,S196.Q45,S196,Do you think everything possible is being done to prevent waste of goods in the stock piles at the docks?
8110,S196.Q46,S196,Do you feel that the amount of goods lost through pilfering is serious enough to worry about?
8111,S196.Q47,S196,Do you feel that about everything possible is done to look after the welfare of the men while they are on the job?
8112,S196.Q48,S196,Considering everything (about your job and your off-duty time as well) would you say you are better off now or worse off now than you were a month or so AGO?
8113,S196.Q49,S196,Do you feel proud of your company?
8114,S196.Q50,S196,"On the whole, how is the morale of the men in your company?"
8115,S196.Q51,S196,Do you feel that you really belong in your company and are an important part of it?
8116,S196.Q52,S196,"Do you feel that the most deserving men usually get the ""breaks"" in your outfit?"
8117,S196.Q53,S196,"In your outfit, when a man breaks a rule or disobeys an order does he usually get the punishment you think he has coming to him?"
8118,S196.Q54,S196,In your present outfit have you ever been given punishment or restriction for something which you feel you did not deserve?
8119,S196.Q55,S196,Do too many of the things you have to do while off the job seem unnecessary?
8120,S196.Q57,S196,What sort of opinion do you have of the English people?
8121,S196.Q58,S196,What sort of opinion do you have of the French people?
8122,S196.Q59,S196,How do you feel about the way German prisoners of war are treated?
8123,S196.Q60.n,S196,"If you were the officer in charge and had authority to do anything you wanted, what are some of the things you would do in looking after the welfare of your men?"
8124,S196.Q61.n,S196,"If you were the officer in charge and had authority to do anything you wanted, what are some of the things you would do to increase the amount of work put out by the men on the job?"
8125,S196.V62,S196,Location of cross-section companies:
8126,S196.V63,S196,"High morale code: E. A man is considered to have ""high job morale"" if he checks code 1 in Q.31; 1 or 2 in Q.24; 1, 2 or 3 in Q.50."
8127,S196.V64,S196,White or Negro company:
8128,S196.V65,S196,Port Location:
8129,S196.V66,S196,Company identification:
8130,S196.V67,S196,Serialization of numbers within company:
8131,S125.Q1,S125,What is your Army rank or grade?
8132,S125.Q2,S125,How old were you on your last birthday?
8133,S125.Q3,S125,How far did you go in school?
8134,S125.Q4,S125,In what state of the United States did you spend most of the last five years of your civilian life before you came into the Army? E. Section:
8135,S125.Q5,S125,Where were you living most of the last five years of your civilian life before you came into the Army?
8136,S125.Q6.x,S125,"Are you single, married, divorced or separated or widowed? Q.7. Were you married before or after entering the Army?"
8137,S125.Q8,S125,How many children do you have?
8138,S125.Q9,S125,Is your wife now expecting a baby?
8139,S125.Q10,S125,How did you come into the Army?
8140,S125.Q11,S125,"How long have you been in the Army? E. If you have been in the Army before, then were out for a while, just check the length of time since you entered this last time. If you were in the National Guard, check the length of time since your outfit came into"
8141,S125.Q12,S125,How long have you been stationed in the Central Pacific area?
8142,S125.Q13,S125,How long have you been stationed on this island?
8143,S125.Q14,S125,How long have you been with your present outfit?
8144,S125.Q15,S125,"Have you ever been stationed on one of the other islands in the Central Pacific area? If yes, tell where?"
8145,S125.Q16,S125,"Were you stationed in another overseas theater before you came to the Central Pacific area? If yes, tell where?"
8146,S125.Q17,S125,How long have you been stationed at this place? (the place where you now are)
8147,S125.Q18,S125,What branch of the Army are you in now?
8148,S125.Q19,S125,"If you had a chance, which one of these branches of the Army would you like to be in?"
8149,S125.Q20,S125,"Do you feel proud of your company (battery, squadron, troop)?"
8150,S125.Q21,S125,Would you change to some other Army job if given a chance?
8151,S125.Q22,S125,Do you usually feel that what you are doing in the Army is worthwhile or not?
8152,S125.Q23,S125,Do you think you can make good in the Army?
8153,S125.Q24,S125,"In general, how would you say you feel most of the time, in good spirits or in low spirits?"
8154,S125.Q25,S125,"If it were up to you, what kind of outfit would you rather be in?"
8155,S125.Q26,S125,"If it were up to you to choose, do you think you could do more for your country as a soldier or as a worker in a war job?"
8156,S125.Q27,S125,How satisfied are you about being in your present Army job instead of some other Army job?
8157,S125.Q28,S125,"On the whole, do you think the Army is giving you a chance to show what you can do?"
8158,S125.Q29,S125,Do you think a soldier with ability has a good chance for promotion in the Army?
8159,S125.Q30,S125,Do you think a soldier with ability has a good chance for promotion in your outfit?
8160,S125.Q31,S125,Do you ever feel that you are not as good a soldier as most of the other men in your outfit?
8161,S125.Q32,S125,"If you were sent into actual fighting right now, how do you think you would do?"
8162,S125.Q33,S125,Which of the following statements best tells the way you feel about getting into the fighting?
8163,S125.Q34A,S125,If it were up to you to choose would you rather be sent to fight the Germans or would you rather be sent to fight the Japanese?
8164,S125.Q34B,S125,What are the reasons for your answer?
8165,S125.Q35,S125,About how much longer from now do you guess the war will last with Germany?
8166,S125.Q36,S125,Which comes closest to your idea of how hard it is going to be to beat the Germans?
8167,S125.Q37,S125,About how much longer from now do you guess the war will last with Japan?
8168,S125.Q38,S125,Which comes closest to your idea of how hard it is going to be to beat the Japanese?
8169,S125.Q39,S125,"If the Germans were to offer to stop fighting now, and to give up all the countries and territory they have taken over, what do you think we should do?"
8170,S125.Q40,S125,"If the Japanese were to offer to stop fighting now and to give up all the countries and territory they have taken over, what do you think we should do?"
8171,S125.Q41,S125,"Which do you think are the most dangerous to fight against, the Germans or the Japanese?"
8172,S125.Q42A,S125,"""We should see to it that the German people suffer plenty for all the trouble they are causing us""?"
8173,S125.Q42B,S125,"""We should see to it that the Japanese people suffer plenty for all the trouble they are causing us""?"
8174,S125.Q43,S125,"Would you say that most of the men in your outfit usually put all they have into their Army duties, or do they usually work just hard enough to get by?"
8175,S125.Q44,S125,"How about you yourself - would you honestly say that you usually put all you have into your Army duties, or do you usually work just hard enough to get by?"
8176,S125.Q45,S125,On the whole how do you feel about the Army?
8177,S125.Q46,S125,"In general, how well do you think the Army is run?"
8178,S125.Q47,S125,How many of the men in your company would you say are good all around soldiers?
8179,S125.Q48,S125,How do you feel about the noncoms that have been picked from your outfit?
8180,S125.Q49,S125,How many of the noncoms you now serve under are the kind you would want to serve under in combat?
8181,S125.Q50,S125,"How many of the officers in your company (battery, squadron, troop) are the kind you would want to serve under in combat?"
8182,S125.Q51,S125,How many of your company officers are the kind who are willing to go through anything they ask their men to go through?
8183,S125.Q52,S125,How many of your officers take a personal interest in their men?
8184,S125.Q53A,S125,"Have you ever been under enemy fire? If yes, tell where?"
8185,S125.Q53B,S125,Check all the kinds of enemy fire you have been under.
8186,S125.Q54,S125,Do you ever worry about how well your family is getting along back home?
8187,S125.Q55,S125,"Up to now, has the war made things better or worse for your family and friends back home (such things as jobs, pay, and living conditions)?"
8188,S125.Q56,S125,How many furloughs have you had since you have been in the Army?
8189,S125.Q57,S125,Do you feel that you have been given your fair share of furloughs since you have been in the Army?
8190,S125.Q58A.x,S125,Have you had a furlough back to the states since you have been in the Central Pacific area? Q.58b. Was this an emergency furlough or a regular furlough?
8191,S125.Q59A,S125,In the last 30 days about how many times have you had a pass for 12 hours or more?
8192,S125.Q59B,S125,In the last 30 days how many of each kind of pass have you had? E. Total number of hours on pass in last 30 days:
8193,S125.Q60,S125,"Have you ever had a D.S. (5 day pass) since you have been in the Central Pacific area? If yes, tell how many?"
8194,S125.Q61,S125,Where did you go when you had a D.S. (5 day pass)?
8195,S125.Q62,S125,Do you feel that you have been given your fair share of passes since you have been in the Central Pacific area?
8196,S125.Q63,S125,When the war is over do you think the Army should release all soldiers back to civilian life as soon as possible or should it release them only when there are jobs for them?
8197,S125.V64G,S125,Men with dependents
8198,S125.V64H,S125,Men in the Army longest
8199,S125.V64I,S125,Men who have served overseas
8200,S125.V64J,S125,Men over thirty years of age
8201,S125.Q65,S125,"Do you think there is some other group of soldiers besides those listed in question 64 that should be let out of the Army first? If yes, what group of soldiers?"
8202,S125.Q66,S125,After the war do you think soldiers should be given first choice of the jobs that are open or do you think everybody should have an equal chance to get jobs?
8203,S125.Q67,S125,"After the war, do you think the United States could have an Army large enough for the country's needs by taking volunteers only?"
8204,S125.Q68,S125,"After the war, do you think the United States should draft all young men for a certain amount of Army training during peacetime or should we go back to the Regular Army system of taking volunteers only?"
8205,S125.Q69,S125,Which of the following reasons comes closest to saying why you think the United States should draft all young men for a certain amount of Army training during peace- time?
8206,S125.Q70,S125,"If all young men in the United States were to be given military training, at about what age do you think this training should be given?"
8207,S125.Q71,S125,"If all young men in the United States were to be given military training, for about how long a time do you think this training should last?"
8208,S125.Q72,S125,Do you think you might want to stay in the Army after the war?
8209,S125.Q73,S125,After the war do you think you would like to come back to the Army for two weeks of training every year?
8210,S125.Q74A,S125,"""After the war the United States should control and dominate the world""?"
8211,S125.Q74B,S125,"""After the war the United States should stay out of world affairs and stick to the problems in the United States""?"
8212,S125.Q74C,S125,"""After the war the nations of the world should set up a strong international organization""?"
8213,S125.Q74D,S125,"""After the war the United States should join a strong international organization of nations even if it meant that this organization would have some control over how the United States deals with other countries""?"
8214,S125.Q74E,S125,"""After the war there should be an internationally controlled Army to police the world""?"
8215,S125.Q75,S125,Which do you think would be the best way for the United States to keep out of war in the future?
8216,S125.Q76A,S125,How many times did you visit a Post Exchange (a PX located on a main Army post) last week?
8217,S125.Q76B,S125,"How many times did you visit a field exchange (an exchange located in the field, away from a main Army post) last week?"
8218,S125.Q77A,S125,"Are there articles that you regularly need that you cannot buy in a Post Exchange (a PX located on a main Army post)? If yes, what articles?"
8219,S125.Q77B,S125,"Are there articles that you regularly need that you cannot buy in a field exchange (an exchange located in the field, away from a main Army post)? If yes, what articles?"
8220,S125.Q78A,S125,"Are the hours of opening and closing the Post Exchange (a PX located on a main Army post) convenient for you, or would you like to see them changed? If hours are not convenient, how would you like to see them changed?"
8221,S125.Q78B,S125,"Are the hours of opening and closing the field exchange (an exchange located in the field, away from a main Army post) convenient for you, or would you like to see them changed? If hours are not convenient, how would you like to see them changed?"
8222,S125.Q79.n,S125,"Write in the space below any suggestions, questions or anything else you want to get off your chest."
8223,S125.V80,S125,Location:
8224,S125.V81,S125,Relative isolation from or accessibility to Honolulu:
8225,S125.V82,S125,Echelon:
8226,S125.V83,S125,Serial number identification: ANP
8227,S131.Q1,S131,What is your Army rank or grade?
8228,S131.Q2,S131,How old were you on your last birthday?
8229,S131.Q3,S131,How far did you go in school?
