,CARD,DECK,BALLOT,FORM,S195A.Q1,S195A.Q2,S195A.Q3,S195A.Q4A,S195A.Q4B,S195A.Q5A,S195A.Q5B,S195A.Q6A,S195A.Q6B,S195A.Q7A,S195A.Q7B,S195A.Q8A,S195A.Q8B,S195A.Q9A,S195A.Q9B,S195A.Q10A,S195A.Q10B,S195A.Q11A,S195A.Q11B,S195A.Q12,S195A.Q13A,S195A.Q13B,S195A.Q14A,S195A.Q14B,S195A.Q15A,S195A.Q15B,S195A.Q16A,S195A.Q16B,S195A.Q17A,S195A.Q17B,S195A.Q18A,S195A.Q18B,S195A.Q19A,S195A.Q19B,S195A.Q20A,S195A.Q20B,S195A.Q21A,S195A.Q21B,S195A.Q22A,S195A.Q22B,S195A.Q23A,S195A.Q23B,S195A.Q24A,S195A.Q24B,S195A.Q25A,S195A.Q25B,S195A.Q26A,S195A.Q26B,S195A.Q27A,S195A.Q27B,S195A.Q28A,S195A.Q28B,S195A.Q29A,S195A.Q29B,S195A.Q30A,S195A.Q30B,S195A.Q31A,S195A.Q31B,S195A.Q32A,S195A.Q32B,S195A.Q33A,S195A.Q33B,S195A.Q34A,S195A.Q34B,S195A.Q35A,S195A.Q35B,S195A.Q35C,S195A.Q35D,S195A.Q35E,S195A.Q35F,S195A.Q35G,CARD..1,DECK..1,BALLOT..1,FORM..1,S195A.Q35H,S195A.Q35I,S195A.Q35J,S195A.Q35K,S195A.Q35L,S195A.Q35M,S195A.Q36A,S195A.Q36B,S195A.Q37A,S195A.Q37B,S195A.Q38.n,S195A.V39A,S195A.V39B,S195A.V40A,S195A.V40B,S195A.V41A,S195A.V42
168,1.0,195.0,169.0,1.0,3.0,4.0,8.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,4.0,1.0,5.0,0.0,2.0,195.0,169.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,,0.0,1.0,4.0,4.0,4.0,1.0
169,1.0,195.0,170.0,1.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,195.0,170.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,,7.0,0.0,6.0,6.0,1.0,2.0
170,1.0,195.0,171.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,4.0,2.0,5.0,2.0,195.0,171.0,1.0,5.0,3.0,3.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,,6.0,5.0,7.0,7.0,6.0,1.0
171,1.0,195.0,172.0,1.0,2.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,195.0,172.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,,3.0,2.0,7.0,7.0,1.0,2.0
172,1.0,195.0,173.0,1.0,3.0,5.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,5.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,5.0,2.0,4.0,2.0,2.0,195.0,173.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,,2.0,5.0,7.0,7.0,0.0,2.0
173,1.0,195.0,174.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,3.0,5.0,1.0,2.0,195.0,174.0,1.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,,1.0,3.0,5.0,6.0,2.0,2.0
174,1.0,195.0,175.0,1.0,1.0,3.0,8.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,4.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,195.0,175.0,1.0,1.0,3.0,4.0,5.0,4.0,5.0,1.0,1.0,3.0,2.0,,3.0,7.0,1.0,7.0,2.0,2.0
175,1.0,195.0,176.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,195.0,176.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,,4.0,0.0,5.0,3.0,6.0,1.0
176,1.0,195.0,177.0,1.0,1.0,5.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,2.0,195.0,177.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,,5.0,1.0,7.0,4.0,6.0,1.0
177,1.0,195.0,178.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,195.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,4.0,0.0,2.0
178,1.0,195.0,179.0,1.0,4.0,4.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,195.0,179.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,0.0,6.0,7.0,3.0,1.0
179,1.0,195.0,180.0,1.0,3.0,3.0,7.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,195.0,180.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,,0.0,4.0,1.0,4.0,3.0,1.0
180,1.0,195.0,181.0,1.0,3.0,2.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,195.0,181.0,1.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,,0.0,2.0,1.0,6.0,4.0,2.0
181,1.0,195.0,182.0,1.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0,195.0,182.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,,8.0,2.0,2.0,6.0,3.0,1.0
182,1.0,195.0,183.0,1.0,2.0,3.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,195.0,183.0,1.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,,7.0,1.0,7.0,7.0,4.0,2.0
183,1.0,195.0,184.0,1.0,3.0,5.0,6.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,195.0,184.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,8.0,2.0,4.0,6.0,8.0,2.0
184,1.0,195.0,185.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,4.0,2.0,5.0,2.0,195.0,185.0,1.0,4.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,,6.0,6.0,6.0,7.0,4.0,1.0
185,1.0,195.0,186.0,1.0,3.0,2.0,7.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,2.0,195.0,186.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,0.0,3.0,6.0,3.0,4.0,2.0
186,1.0,195.0,187.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,195.0,187.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,6.0,6.0,7.0,6.0,9.0,2.0
187,1.0,195.0,188.0,1.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,2.0,195.0,188.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,6.0,7.0,6.0,2.0
188,1.0,195.0,189.0,1.0,3.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,4.0,0.0,2.0,195.0,189.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,2.0,7.0,7.0,9.0,2.0
189,1.0,195.0,190.0,1.0,3.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,195.0,190.0,1.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,7.0,3.0,3.0,3.0,9.0,1.0
190,1.0,195.0,191.0,1.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,195.0,191.0,1.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,,3.0,1.0,7.0,6.0,9.0,2.0
191,1.0,195.0,192.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,195.0,192.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,4.0,5.0,1.0,4.0,4.0,1.0
192,1.0,195.0,193.0,1.0,1.0,1.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,5.0,1.0,3.0,3.0,2.0,195.0,193.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,,2.0,1.0,0.0,7.0,3.0,2.0
193,1.0,195.0,194.0,1.0,1.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,195.0,194.0,1.0,3.0,4.0,3.0,3.0,1.0,5.0,2.0,1.0,3.0,2.0,,6.0,2.0,2.0,1.0,2.0,1.0
194,1.0,195.0,195.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,195.0,195.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,4.0,2.0,4.0,5.0,6.0,1.0
195,1.0,195.0,196.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,195.0,196.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,,3.0,0.0,7.0,7.0,3.0,1.0
196,1.0,195.0,197.0,1.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,195.0,197.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,9.0,3.0,7.0,7.0,6.0,1.0
197,1.0,195.0,198.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,195.0,198.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,,6.0,0.0,2.0,3.0,7.0,1.0
198,1.0,195.0,199.0,1.0,3.0,3.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,195.0,199.0,1.0,3.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,,7.0,1.0,5.0,5.0,8.0,1.0
199,1.0,195.0,200.0,1.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,195.0,200.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,,3.0,0.0,7.0,7.0,5.0,1.0
200,1.0,195.0,201.0,1.0,1.0,5.0,5.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,3.0,4.0,1.0,2.0,195.0,201.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,,3.0,9.0,0.0,6.0,1.0,1.0
201,1.0,195.0,202.0,1.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,195.0,202.0,1.0,5.0,5.0,4.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,,6.0,3.0,7.0,7.0,5.0,2.0
