,CARD,DECK,BALLOT,S116.Q1,S116.Q2,S116.Q3,S116.Q4,S116.Q5,S116.Q6,S116.Q7,S116.Q8,S116.Q9,S116.Q10,S116.Q11,S116.Q12,S116.Q13A.n,S116.Q13B.n,S116.Q13C.n,S116.Q14,S116.Q15,S116.Q16,S116.Q17,S116.Q18,S116.Q19.n,S116.Q20A.n,S116.Q20B.n,S116.Q21,S116.Q22,S116.Q23A,S116.Q23B,S116.Q23C.n,S116.Q23D,S116.Q24,S116.Q24A.n,S116.Q24B.n,S116.Q24C.n,S116.Q25,S116.Q25A.n,S116.Q25B.n,S116.Q26,S116.Q26A.n,S116.Q27,S116.Q28,S116.Q29.n,S116.Q30,S116.Q31,S116.Q32,S116.Q33,S116.Q34,S116.Q35,S116.Q36A,S116.Q36B.n,S116.Q37,S116.Q37A.n,S116.Q38A,S116.Q38B.n,S116.Q39,S116.Q40,S116.Q41,S116.Q42,S116.Q43,S116.Q44,S116.Q45,S116.Q46,S116.Q47,S116.Q48,S116.Q49,S116.Q50,S116.Q51,S116.Q52,S116.Q53,S116.Q54,S116.Q55,S116.Q56,S116.Q57,S116.Q58,S116.Q59,S116.Q60,S116.Q61A,S116.Q61B,S116.Q61C,S116.Q61D,S116.Q61E,S116.Q61F,S116.Q61G,S116.Q61H,S116.Q61I,S116.Q61J.n,S116.Q61K,S116.Q61L,S116.Q61M,CARD..1,DECK..1,BALLOT..1,S116.Q61N.n,S116.Q61O,S116.Q61P,S116.Q61Q,S116.Q61R,S116.Q61S,S116.Q61T,S116.Q61U,S116.Q61V.n,S116.Q61W.1,S116.Q61W.2,S116.Q61W.3,S116.Q61W.4,S116.Q61W.5,S116.Q61W.6,S116.Q61W.7,S116.Q61W.8,S116.Q61W.9,S116.Q61W.10,S116.Q61W.11,S116.Q61W.12,S116.Q61W.13,S116.V62,S116.V63
2043,1.0,116.0,2044.0,1.0,6.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,4.0,2.0,,3.0,1.0,,,,2.0,,,1.0,,1.0,2.0,,3.0,2.0,3.0,4.0,3.0,4.0,6.0,,2.0,,2.0,,6.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,2.0,116.0,2044.0,,3.0,3.0,5.0,3.0,3.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,15.0,20.0
2044,1.0,116.0,2045.0,1.0,6.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,,,,2.0,0.0,3.0,2.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,2.0,3.0,4.0,3.0,1.0,1.0,,2.0,,1.0,,6.0,2.0,1.0,6.0,2.0,4.0,4.0,3.0,5.0,6.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,3.0,2.0,2.0,116.0,2045.0,,4.0,5.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,11.0,63.0
2045,1.0,116.0,2046.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,,,,1.0,2.0,1.0,0.0,0.0,,,,3.0,0.0,5.0,2.0,,3.0,1.0,,,,1.0,,,1.0,,1.0,3.0,,6.0,3.0,3.0,1.0,3.0,3.0,0.0,,3.0,,2.0,,6.0,2.0,1.0,6.0,5.0,1.0,5.0,4.0,0.0,6.0,2.0,0.0,5.0,4.0,3.0,4.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,6.0,1.0,3.0,9.0,2.0,,2.0,3.0,1.0,2.0,116.0,2046.0,,3.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,32.0
2046,1.0,116.0,2047.0,1.0,6.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,,,,2.0,0.0,5.0,2.0,1.0,,,,2.0,1.0,3.0,3.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,3.0,4.0,3.0,1.0,2.0,,2.0,,2.0,,0.0,0.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,,9.0,9.0,9.0,2.0,116.0,2047.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,26.0,5.0
2047,1.0,116.0,2048.0,1.0,6.0,1.0,3.0,0.0,3.0,10.0,6.0,0.0,6.0,0.0,4.0,,,,4.0,1.0,1.0,3.0,1.0,,,,3.0,0.0,5.0,0.0,,0.0,1.0,,,,3.0,,,1.0,,0.0,0.0,,6.0,0.0,4.0,0.0,4.0,0.0,6.0,,3.0,,3.0,,0.0,0.0,0.0,7.0,6.0,5.0,5.0,4.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2048.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12.0,27.0
2048,1.0,116.0,2049.0,1.0,6.0,3.0,0.0,0.0,0.0,10.0,1.0,0.0,6.0,0.0,4.0,,,,4.0,3.0,5.0,3.0,3.0,,,,3.0,0.0,5.0,0.0,,1.0,1.0,,,,1.0,,,0.0,,4.0,1.0,,3.0,2.0,2.0,4.0,3.0,4.0,6.0,,2.0,,2.0,,6.0,2.0,3.0,6.0,4.0,4.0,2.0,2.0,3.0,7.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2049.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12.0,26.0
2049,1.0,116.0,2050.0,0.0,6.0,5.0,0.0,0.0,0.0,11.0,2.0,4.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,3.0,5.0,,1.0,1.0,,,,2.0,,,1.0,,5.0,2.0,,3.0,3.0,2.0,4.0,3.0,4.0,6.0,,2.0,,1.0,,5.0,1.0,2.0,2.0,5.0,3.0,2.0,3.0,4.0,7.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,,4.0,1.0,3.0,2.0,116.0,2050.0,,1.0,2.0,4.0,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,21.0,22.0
2050,1.0,116.0,2051.0,0.0,6.0,5.0,0.0,0.0,0.0,11.0,4.0,3.0,3.0,2.0,2.0,,,,1.0,2.0,4.0,2.0,1.0,,,,1.0,2.0,3.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,3.0,4.0,3.0,4.0,6.0,,2.0,,2.0,,6.0,1.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2051.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,28.0,23.0
2051,1.0,116.0,2052.0,0.0,6.0,5.0,0.0,0.0,0.0,10.0,2.0,2.0,4.0,1.0,1.0,,,,2.0,1.0,3.0,2.0,1.0,,,,1.0,5.0,3.0,2.0,,1.0,1.0,,,,2.0,,,3.0,,1.0,2.0,,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,2.0,,1.0,,6.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,6.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,2.0,,2.0,4.0,3.0,2.0,116.0,2052.0,,3.0,3.0,3.0,5.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12.0,23.0
2052,1.0,116.0,2053.0,0.0,6.0,5.0,0.0,0.0,0.0,11.0,4.0,3.0,5.0,3.0,4.0,,,,4.0,3.0,1.0,3.0,1.0,,,,3.0,6.0,3.0,1.0,,3.0,1.0,,,,2.0,,,1.0,,1.0,1.0,,1.0,2.0,3.0,3.0,1.0,4.0,6.0,,3.0,,3.0,,0.0,0.0,0.0,7.0,6.0,5.0,5.0,4.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,0.0,,0.0,9.0,2.0,2.0,116.0,2053.0,,9.0,4.0,5.0,3.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,19.0,7.0
2053,1.0,116.0,2054.0,0.0,6.0,5.0,0.0,0.0,0.0,11.0,3.0,3.0,4.0,1.0,1.0,,,,3.0,1.0,4.0,3.0,1.0,,,,2.0,1.0,4.0,3.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,3.0,4.0,2.0,2.0,2.0,,1.0,,1.0,,0.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,1.0,4.0,,4.0,4.0,2.0,2.0,116.0,2054.0,,2.0,5.0,2.0,3.0,1.0,3.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,19.0,18.0
2054,1.0,116.0,2055.0,1.0,6.0,1.0,3.0,1.0,3.0,3.0,6.0,3.0,3.0,2.0,1.0,,,,1.0,1.0,3.0,2.0,1.0,,,,2.0,1.0,1.0,6.0,,1.0,1.0,,,,2.0,,,1.0,,4.0,3.0,,4.0,2.0,3.0,4.0,3.0,4.0,6.0,,2.0,,2.0,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,9.0,2.0,,2.0,1.0,1.0,2.0,116.0,2055.0,,3.0,3.0,4.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,15.0,54.0
2055,1.0,116.0,2056.0,1.0,6.0,1.0,2.0,1.0,1.0,6.0,4.0,3.0,3.0,1.0,1.0,,,,3.0,2.0,3.0,3.0,3.0,,,,2.0,1.0,1.0,0.0,,3.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,1.0,0.0,2.0,4.0,1.0,,2.0,,1.0,,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,9.0,4.0,3.0,6.0,4.0,3.0,1.0,3.0,,1.0,1.0,1.0,2.0,116.0,2056.0,,3.0,5.0,1.0,3.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,26.0
2056,1.0,116.0,2057.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,,,,2.0,1.0,2.0,2.0,2.0,,,,3.0,2.0,5.0,2.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,3.0,3.0,3.0,1.0,1.0,,3.0,,2.0,,0.0,0.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,,9.0,9.0,9.0,2.0,116.0,2057.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,26.0,4.0
2057,1.0,116.0,2058.0,1.0,6.0,1.0,5.0,1.0,2.0,7.0,2.0,2.0,3.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,3.0,,,,1.0,0.0,5.0,0.0,,0.0,1.0,,,,1.0,,,1.0,,1.0,2.0,,1.0,3.0,2.0,4.0,3.0,4.0,6.0,,3.0,,3.0,,0.0,1.0,2.0,7.0,6.0,5.0,5.0,1.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2058.0,,3.0,3.0,3.0,3.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,30.0,6.0
2058,1.0,116.0,2059.0,1.0,6.0,1.0,4.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,,,,3.0,1.0,2.0,3.0,2.0,,,,2.0,3.0,3.0,0.0,,3.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,0.0,2.0,4.0,3.0,4.0,0.0,,2.0,,1.0,,6.0,2.0,2.0,7.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,0.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,,2.0,9.0,1.0,2.0,116.0,2059.0,,2.0,1.0,1.0,3.0,2.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,18.0,23.0
2059,1.0,116.0,2060.0,1.0,0.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,,,,1.0,6.0,3.0,3.0,,2.0,1.0,,,,1.0,,,1.0,,5.0,1.0,,3.0,1.0,2.0,4.0,3.0,4.0,6.0,,2.0,,1.0,,6.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,116.0,2060.0,,2.0,2.0,4.0,2.0,3.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,18.0,3.0
2060,1.0,116.0,2061.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,2.0,1.0,,,,4.0,3.0,5.0,2.0,2.0,,,,1.0,0.0,5.0,0.0,,1.0,2.0,,,,3.0,,,0.0,,0.0,0.0,,6.0,0.0,4.0,0.0,4.0,0.0,0.0,,3.0,,3.0,,0.0,0.0,0.0,7.0,6.0,5.0,5.0,4.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2061.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,11.0,9.0
2061,1.0,116.0,2062.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,,,,3.0,1.0,2.0,3.0,1.0,,,,2.0,0.0,3.0,2.0,,2.0,1.0,,,,1.0,,,3.0,,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,2.0,,2.0,,0.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2062.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,25.0
2062,1.0,116.0,2063.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,5.0,2.0,1.0,,,,3.0,1.0,4.0,2.0,1.0,,,,2.0,0.0,4.0,2.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,2.0,3.0,5.0,3.0,4.0,6.0,,2.0,,2.0,,6.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,2.0,116.0,2063.0,,1.0,1.0,5.0,1.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,37.0
2063,1.0,116.0,2064.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,,,,3.0,1.0,4.0,3.0,1.0,,,,3.0,1.0,3.0,5.0,,1.0,1.0,,,,1.0,,,1.0,,2.0,1.0,,1.0,2.0,3.0,1.0,2.0,1.0,5.0,,2.0,,1.0,,5.0,2.0,4.0,4.0,0.0,4.0,4.0,3.0,4.0,0.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2064.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,16.0
2064,1.0,116.0,2065.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,,,,3.0,1.0,4.0,2.0,1.0,,,,2.0,1.0,3.0,2.0,,2.0,2.0,,,,3.0,,,4.0,,5.0,1.0,,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,2.0,,2.0,,6.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2065.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,41.0
2065,1.0,116.0,2066.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,5.0,2.0,2.0,,,,2.0,1.0,4.0,3.0,1.0,,,,2.0,1.0,3.0,5.0,,1.0,1.0,,,,1.0,,,1.0,,2.0,1.0,,6.0,2.0,3.0,1.0,2.0,1.0,4.0,,1.0,,2.0,,6.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,6.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2066.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,16.0,10.0
2066,1.0,116.0,2067.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,,,,2.0,1.0,3.0,3.0,1.0,,,,2.0,0.0,3.0,2.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,1.0,,2.0,,6.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,5.0,9.0,9.0,9.0,9.0,,9.0,9.0,1.0,2.0,116.0,2067.0,,1.0,2.0,4.0,1.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,12.0
2067,1.0,116.0,2068.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,2.0,1.0,,,,3.0,1.0,3.0,3.0,1.0,,,,2.0,1.0,3.0,5.0,,3.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,2.0,2.0,1.0,3.0,2.0,1.0,,2.0,,2.0,,6.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2068.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,39.0
2068,1.0,116.0,2069.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,,,,2.0,3.0,2.0,2.0,1.0,,,,2.0,0.0,3.0,2.0,,2.0,2.0,,,,3.0,,,4.0,,1.0,2.0,,2.0,2.0,3.0,5.0,3.0,2.0,1.0,,2.0,,2.0,,6.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,9.0,2.0,3.0,,2.0,1.0,3.0,2.0,116.0,2069.0,,3.0,3.0,4.0,5.0,3.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,41.0
2069,1.0,116.0,2070.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,3.0,1.0,4.0,2.0,1.0,,,,2.0,0.0,1.0,3.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,2.0,,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,6.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2070.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,35.0
2070,1.0,116.0,2071.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,,,,3.0,1.0,4.0,2.0,1.0,,,,2.0,1.0,3.0,2.0,,1.0,1.0,,,,2.0,,,3.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,,2.0,,6.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,2071.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,19.0
2071,1.0,116.0,2072.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,,,,3.0,1.0,4.0,2.0,1.0,,,,2.0,1.0,3.0,2.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,3.0,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,2.0,,1.0,,6.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,1.0,4.0,9.0,3.0,3.0,1.0,3.0,2.0,1.0,,2.0,2.0,1.0,2.0,116.0,2072.0,,1.0,5.0,1.0,1.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,19.0,25.0
2072,1.0,116.0,2073.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,,,,3.0,1.0,3.0,2.0,0.0,,,,2.0,1.0,3.0,2.0,,3.0,1.0,,,,2.0,,,3.0,,2.0,3.0,,1.0,2.0,3.0,2.0,2.0,1.0,4.0,,1.0,,2.0,,5.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,3.0,3.0,2.0,116.0,2073.0,,1.0,1.0,5.0,3.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,11.0,16.0
2073,1.0,116.0,2074.0,1.0,1.0,2.0,2.0,4.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,,,,2.0,2.0,2.0,3.0,1.0,,,,1.0,4.0,3.0,2.0,,1.0,2.0,,,,3.0,,,0.0,,1.0,2.0,,2.0,2.0,3.0,5.0,3.0,4.0,6.0,,2.0,,1.0,,6.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,2.0,116.0,2074.0,,3.0,5.0,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,19.0,2.0
