,CARD,DECK,BALLOT,S159.Q1,S159.Q2,S159.Q3.x,S159.Q5,S159.Q6,S159.Q7,S159.Q8,S159.Q9,S159.Q10,S159.Q11,S159.Q12,S159.Q13,S159.Q14A,S159.Q14B,S159.Q14C,S159.Q15A.1,S159.Q15A.2,S159.Q15A.3,S159.Q15A.4,S159.Q15A.5,S159.Q15A.6,S159.Q15A.7,S159.Q15A.8,S159.V15A1,S159.Q15B,S159.Q15C,S159.Q16,S159.Q17,S159.Q18,S159.Q19,S159.Q20,S159.Q21,S159.Q22,S159.Q23,S159.Q24,S159.Q25A,S159.Q25B,S159.Q25C,S159.Q26,S159.Q27,S159.Q28,S159.Q29A,S159.Q29B,S159.Q30,S159.Q31,S159.Q32,S159.Q33,S159.Q34,S159.Q35,S159.Q36,S159.Q37,S159.Q38,S159.Q39,S159.Q40,S159.Q41,S159.Q42,S159.Q43,S159.Q44,S159.Q45,S159.Q46,S159.Q47,S159.Q48,CARD..1,DECK..1,BALLOT..1,S159.Q49,S159.Q50,S159.Q51,S159.Q52A,S159.Q52B,S159.Q52C,S159.Q52D,S159.Q52E,S159.Q52F,S159.Q53,S159.Q54,S159.Q55,S159.Q56.n,S159.Q57.n,S159.Q57A.n,S159.Q57B.n,S159.V58,S159.V59,S159.V60,S159.V61,S159.V62,S159.V63
1774,1.0,159.0,1775.0,2.0,6.0,5.0,2.0,6.0,6.0,5.0,1.0,5.0,5.0,4.0,3.0,5.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,4.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,11.0,3.0,2.0,159.0,1775.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,,0.0,3.0,5.0,0.0,2.0,98.0
1775,1.0,159.0,1776.0,9.0,10.0,5.0,3.0,6.0,7.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,9.0,3.0,4.0,2.0,1.0,1.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,159.0,1776.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,,6.0,1.0,4.0,0.0,4.0,90.0
1776,1.0,159.0,1777.0,1.0,3.0,5.0,2.0,6.0,3.0,3.0,1.0,6.0,5.0,4.0,3.0,5.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,8.0,8.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,7.0,3.0,2.0,159.0,1777.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,2.0,2.0,0.0,5.0,98.0
1777,1.0,159.0,1778.0,2.0,9.0,5.0,3.0,7.0,7.0,4.0,1.0,6.0,5.0,2.0,3.0,5.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,6.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,7.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,159.0,1778.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,,,,,0.0,3.0,4.0,0.0,4.0,98.0
1778,1.0,159.0,1779.0,3.0,11.0,5.0,5.0,7.0,7.0,3.0,1.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,6.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,159.0,1779.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,5.0,5.0,0.0,5.0,90.0
1779,1.0,159.0,1780.0,2.0,9.0,5.0,4.0,7.0,7.0,3.0,1.0,4.0,5.0,13.0,3.0,11.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,1780.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,6.0,1.0,0.0,5.0,90.0
1780,1.0,159.0,1781.0,6.0,9.0,5.0,4.0,4.0,7.0,7.0,3.0,3.0,1.0,5.0,3.0,5.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,8.0,1.0,2.0,3.0,1.0,2.0,1.0,7.0,3.0,4.0,5.0,3.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,5.0,3.0,1.0,7.0,3.0,2.0,159.0,1781.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,,,,,6.0,5.0,1.0,0.0,5.0,98.0
1781,1.0,159.0,1782.0,6.0,10.0,5.0,2.0,7.0,7.0,5.0,1.0,6.0,5.0,1.0,3.0,10.0,6.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,7.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,11.0,3.0,2.0,159.0,1782.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,,,,,4.0,6.0,1.0,3.0,3.0,90.0
1782,1.0,159.0,1783.0,1.0,7.0,5.0,4.0,6.0,6.0,3.0,1.0,6.0,5.0,13.0,3.0,10.0,3.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,9.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,8.0,3.0,2.0,159.0,1783.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,0.0,4.0,1.0,3.0,5.0,90.0
1783,1.0,159.0,1784.0,5.0,10.0,5.0,4.0,7.0,7.0,4.0,1.0,3.0,5.0,1.0,3.0,5.0,5.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,5.0,9.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,1784.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,6.0,3.0,8.0,3.0,5.0,90.0
1784,1.0,159.0,1785.0,1.0,10.0,5.0,3.0,2.0,7.0,3.0,1.0,5.0,1.0,13.0,3.0,5.0,3.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,8.0,3.0,2.0,159.0,1785.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,0.0,3.0,2.0,3.0,2.0,90.0
1785,1.0,159.0,1786.0,2.0,5.0,1.0,1.0,7.0,3.0,6.0,2.0,4.0,5.0,4.0,3.0,6.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,7.0,1.0,4.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,3.0,2.0,159.0,1786.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,,,,,1.0,0.0,3.0,0.0,3.0,98.0
1786,1.0,159.0,1787.0,1.0,11.0,5.0,3.0,3.0,7.0,3.0,1.0,4.0,5.0,1.0,3.0,6.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,5.0,9.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,3.0,2.0,4.0,7.0,1.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,10.0,2.0,2.0,159.0,1787.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,0.0,4.0,3.0,0.0,5.0,90.0
1787,1.0,159.0,1788.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,12.0,3.0,2.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,1788.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,5.0,5.0,0.0,3.0,90.0
1788,1.0,159.0,1789.0,4.0,10.0,5.0,4.0,6.0,7.0,4.0,1.0,5.0,4.0,4.0,3.0,8.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,159.0,1789.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,4.0,5.0,0.0,5.0,98.0
1789,1.0,159.0,1790.0,5.0,9.0,5.0,4.0,6.0,7.0,5.0,1.0,6.0,4.0,1.0,3.0,5.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,7.0,1.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,11.0,3.0,2.0,159.0,1790.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,0.0,2.0,8.0,0.0,5.0,90.0
1790,1.0,159.0,1791.0,2.0,8.0,5.0,3.0,6.0,7.0,5.0,1.0,6.0,5.0,4.0,3.0,6.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,7.0,1.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,2.0,2.0,1.0,2.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,159.0,1791.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,4.0,5.0,1.0,0.0,4.0,98.0
1791,1.0,159.0,1792.0,3.0,11.0,5.0,3.0,2.0,7.0,3.0,1.0,6.0,5.0,1.0,3.0,5.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,7.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,159.0,1792.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,4.0,3.0,4.0,0.0,4.0,90.0
1792,1.0,159.0,1793.0,4.0,9.0,5.0,2.0,6.0,7.0,5.0,1.0,6.0,5.0,5.0,3.0,5.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,1793.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,,,,,6.0,6.0,1.0,0.0,3.0,98.0
1793,1.0,159.0,1794.0,3.0,10.0,5.0,5.0,4.0,7.0,5.0,1.0,4.0,2.0,3.0,3.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,8.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,1.0,8.0,3.0,2.0,159.0,1794.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,,,,,5.0,0.0,5.0,0.0,4.0,90.0
1794,1.0,159.0,1795.0,5.0,10.0,5.0,3.0,4.0,7.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,8.0,3.0,2.0,159.0,1795.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,,,,,6.0,2.0,8.0,0.0,1.0,90.0
1795,1.0,159.0,1796.0,3.0,11.0,5.0,2.0,4.0,7.0,3.0,1.0,6.0,4.0,1.0,3.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,9.0,10.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,159.0,1796.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,6.0,5.0,1.0,0.0,3.0,90.0
1796,1.0,159.0,1797.0,3.0,9.0,5.0,2.0,5.0,7.0,4.0,1.0,4.0,3.0,1.0,3.0,5.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,7.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,2.0,7.0,7.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,7.0,3.0,2.0,159.0,1797.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,4.0,5.0,0.0,4.0,98.0
1797,1.0,159.0,1798.0,10.0,9.0,5.0,3.0,6.0,7.0,6.0,1.0,6.0,5.0,3.0,3.0,11.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,7.0,1.0,3.0,1.0,3.0,4.0,5.0,3.0,1.0,2.0,3.0,2.0,159.0,1798.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,,,,,6.0,3.0,4.0,0.0,5.0,90.0
1798,1.0,159.0,1799.0,6.0,10.0,5.0,3.0,7.0,7.0,4.0,1.0,6.0,5.0,4.0,3.0,11.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,5.0,3.0,1.0,2.0,3.0,2.0,159.0,1799.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,6.0,0.0,2.0,0.0,4.0,98.0
1799,1.0,159.0,1800.0,1.0,6.0,6.0,2.0,6.0,6.0,5.0,1.0,6.0,2.0,4.0,3.0,8.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,2.0,159.0,1800.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,0.0,5.0,1.0,0.0,3.0,98.0
1800,1.0,159.0,1801.0,1.0,9.0,5.0,4.0,5.0,7.0,5.0,1.0,6.0,5.0,3.0,3.0,5.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,2.0,159.0,1801.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,4.0,0.0,3.0,98.0
1801,1.0,159.0,1802.0,1.0,10.0,5.0,3.0,5.0,7.0,2.0,1.0,6.0,5.0,5.0,3.0,6.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,7.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,7.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,159.0,1802.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,6.0,5.0,5.0,0.0,3.0,90.0
1802,1.0,159.0,1803.0,1.0,10.0,5.0,3.0,5.0,7.0,4.0,1.0,2.0,2.0,13.0,3.0,5.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,3.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,1803.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,,,,,6.0,0.0,7.0,0.0,1.0,90.0
1803,1.0,159.0,1804.0,1.0,9.0,5.0,3.0,5.0,7.0,3.0,1.0,6.0,5.0,13.0,3.0,8.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0,5.0,4.0,3.0,8.0,1.0,2.0,159.0,1804.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,,,,,4.0,1.0,4.0,0.0,1.0,90.0
1804,1.0,159.0,1805.0,1.0,9.0,5.0,4.0,5.0,7.0,4.0,1.0,4.0,2.0,3.0,3.0,5.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,4.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,8.0,1.0,2.0,159.0,1805.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,,,,,4.0,3.0,1.0,0.0,5.0,98.0
1805,1.0,159.0,1806.0,1.0,9.0,5.0,4.0,6.0,7.0,3.0,1.0,5.0,5.0,1.0,3.0,5.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,159.0,1806.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,6.0,3.0,1.0,0.0,3.0,90.0
1806,1.0,159.0,1807.0,2.0,8.0,5.0,2.0,7.0,7.0,5.0,2.0,3.0,5.0,4.0,3.0,5.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,6.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,6.0,3.0,2.0,159.0,1807.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,3.0,6.0,0.0,5.0,98.0
1807,1.0,159.0,1808.0,6.0,6.0,5.0,2.0,5.0,5.0,6.0,2.0,2.0,5.0,4.0,3.0,5.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,5.0,7.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,159.0,1808.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,,,,,6.0,3.0,6.0,0.0,3.0,98.0
1808,1.0,159.0,1809.0,3.0,10.0,1.0,1.0,7.0,7.0,4.0,1.0,1.0,5.0,1.0,3.0,5.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,9.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,7.0,3.0,2.0,159.0,1809.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,6.0,3.0,7.0,0.0,5.0,98.0
1809,1.0,159.0,1810.0,2.0,11.0,5.0,4.0,4.0,7.0,3.0,1.0,5.0,5.0,1.0,3.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,8.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,159.0,1810.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,6.0,5.0,1.0,0.0,4.0,90.0
1810,1.0,159.0,1811.0,2.0,5.0,3.0,3.0,6.0,3.0,6.0,2.0,2.0,1.0,10.0,1.0,5.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,9.0,9.0,3.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,10.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,10.0,3.0,2.0,159.0,1811.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,,,,,0.0,1.0,8.0,0.0,5.0,0.0
