,CARD,DECK,BALLOT,FORM,S106OU.Q1,S106OU.Q2,S106OU.Q3,S106OU.Q4,S106OU.Q5,S106OU.Q6A,S106OU.Q6B,S106OU.Q7,S106OU.Q8,S106OU.Q8B,S106OU.Q9,S106OU.Q10.x,S106OU.Q12,S106OU.Q13,S106OU.Q14,S106OU.Q15,S106OU.Q16,S106OU.Q17A,S106OU.Q17B,S106OU.Q17C,S106OU.Q18A.1,S106OU.Q18A.2,S106OU.Q18A.3,S106OU.Q18A.4,S106OU.Q18A.5,S106OU.Q18A.6,S106OU.Q18A.7,S106OU.Q18A.8,S106OU.Q18A.9,S106OU.Q18A.10,S106OU.Q18A.11,S106OU.Q18A.12,S106OU.Q18A.13,S106OU.Q18B,S106OU.Q19,S106OU.Q20.1,S106OU.Q20.2,S106OU.Q20.3,S106OU.Q20.4,S106OU.Q20.5,S106OU.Q20.6,S106OU.Q20.7,S106OU.Q20.8,S106OU.Q20.9,S106OU.Q20.10,S106OU.Q20.11,S106OU.Q20.12,S106OU.Q21,S106OU.Q22,S106OU.Q23,S106OU.Q24,S106OU.Q25,S106OU.Q26,S106OU.Q27,S106OU.Q28,S106OU.Q29,S106OU.Q30,S106OU.Q31,S106OU.Q32,S106OU.Q33,S106OU.Q34,S106OU.Q35,S106OU.Q36,S106OU.Q37,CARD..1,DECK..1,BALLOT..1,S106OU.Q38,S106OU.Q39,S106OU.Q40,S106OU.Q41,S106OU.Q42,S106OU.Q43A,S106OU.Q43B,S106OU.Q44,S106OU.V44A,S106OU.Q45,S106OU.Q46,S106OU.Q47,S106OU.Q48A,S106OU.Q48B.n,S106OU.V50,S106OU.V51,S106OU.V52,S106OU.V53
34,1.0,106.0,35.0,4.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,11.0,6.0,5.0,6.0,4.0,2.0,5.0,6.0,2.0,3.0,1.0,6.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,35.0,4.0,9.0,9.0,9.0,91.0,2.0,10.0,90.0,9.0,2.0,1.0,1.0,1.0,,2.0,5.0,20.0,9.0
35,1.0,106.0,36.0,4.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,10.0,5.0,5.0,6.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,9.0,2.0,106.0,36.0,4.0,9.0,9.0,9.0,90.0,3.0,10.0,31.0,2.0,4.0,2.0,3.0,1.0,,1.0,3.0,20.0,3.0
36,1.0,106.0,37.0,4.0,4.0,6.0,2.0,9.0,9.0,2.0,1.0,10.0,4.0,2.0,7.0,4.0,1.0,5.0,4.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,37.0,4.0,9.0,9.0,9.0,90.0,6.0,10.0,60.0,0.0,4.0,0.0,4.0,1.0,,3.0,4.0,21.0,9.0
37,1.0,106.0,38.0,4.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,11.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,1.0,4.0,8.0,9.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,3.0,9.0,2.0,106.0,38.0,4.0,9.0,9.0,9.0,91.0,2.0,0.0,1.0,2.0,4.0,2.0,4.0,1.0,,2.0,2.0,21.0,9.0
38,1.0,106.0,39.0,4.0,4.0,6.0,2.0,9.0,9.0,2.0,2.0,10.0,6.0,5.0,7.0,4.0,1.0,5.0,6.0,3.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,39.0,4.0,9.0,9.0,9.0,90.0,5.0,10.0,50.0,7.0,3.0,2.0,3.0,1.0,,1.0,5.0,22.0,8.0
39,1.0,106.0,40.0,4.0,4.0,5.0,2.0,9.0,9.0,3.0,2.0,11.0,4.0,5.0,6.0,4.0,2.0,10.0,6.0,4.0,4.0,9.0,8.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,106.0,40.0,4.0,9.0,9.0,9.0,90.0,9.0,10.0,90.0,9.0,1.0,1.0,1.0,1.0,,2.0,1.0,12.0,0.0
40,1.0,106.0,41.0,4.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,11.0,5.0,5.0,4.0,4.0,1.0,10.0,3.0,4.0,3.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,9.0,2.0,106.0,41.0,4.0,9.0,9.0,9.0,90.0,5.0,10.0,50.0,5.0,1.0,1.0,1.0,2.0,,2.0,2.0,11.0,0.0
41,1.0,106.0,42.0,4.0,3.0,1.0,2.0,9.0,9.0,3.0,2.0,10.0,6.0,3.0,7.0,4.0,2.0,5.0,6.0,1.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,42.0,4.0,9.0,9.0,9.0,30.0,3.0,10.0,30.0,8.0,3.0,2.0,3.0,1.0,,2.0,4.0,12.0,8.0
42,1.0,106.0,43.0,4.0,3.0,6.0,2.0,9.0,9.0,2.0,2.0,11.0,6.0,5.0,5.0,4.0,1.0,14.0,6.0,3.0,4.0,8.0,8.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,106.0,43.0,4.0,9.0,9.0,9.0,90.0,1.0,10.0,10.0,0.0,4.0,3.0,4.0,1.0,,3.0,1.0,20.0,6.0
43,1.0,106.0,44.0,4.0,3.0,6.0,2.0,9.0,9.0,2.0,1.0,9.0,1.0,5.0,6.0,1.0,5.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,5.0,1.0,3.0,9.0,2.0,106.0,44.0,4.0,9.0,9.0,9.0,90.0,8.0,10.0,80.0,8.0,1.0,2.0,2.0,1.0,,2.0,2.0,22.0,7.0
44,1.0,106.0,45.0,4.0,3.0,2.0,2.0,9.0,9.0,3.0,2.0,9.0,6.0,5.0,7.0,1.0,5.0,5.0,6.0,1.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,45.0,4.0,9.0,9.0,9.0,90.0,3.0,10.0,30.0,3.0,1.0,1.0,1.0,1.0,,3.0,4.0,10.0,1.0
45,1.0,106.0,46.0,4.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,9.0,6.0,4.0,7.0,1.0,5.0,10.0,4.0,4.0,1.0,10.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,8.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,46.0,4.0,9.0,9.0,9.0,90.0,5.0,10.0,51.0,2.0,4.0,2.0,3.0,2.0,,3.0,4.0,21.0,3.0
46,1.0,106.0,47.0,4.0,3.0,2.0,2.0,9.0,9.0,3.0,2.0,9.0,6.0,5.0,7.0,1.0,5.0,5.0,6.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,47.0,4.0,9.0,9.0,9.0,90.0,2.0,10.0,20.0,2.0,1.0,1.0,1.0,1.0,,2.0,3.0,11.0,9.0
47,1.0,106.0,48.0,4.0,3.0,3.0,2.0,9.0,9.0,3.0,2.0,9.0,6.0,4.0,7.0,1.0,5.0,5.0,6.0,1.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,48.0,4.0,9.0,9.0,9.0,90.0,1.0,10.0,10.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,11.0,9.0
48,1.0,106.0,49.0,4.0,3.0,6.0,2.0,9.0,9.0,3.0,2.0,9.0,6.0,4.0,6.0,1.0,5.0,2.0,5.0,3.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,9.0,2.0,106.0,49.0,4.0,9.0,9.0,9.0,90.0,2.0,10.0,21.0,2.0,4.0,3.0,3.0,1.0,,1.0,1.0,22.0,7.0
49,1.0,106.0,50.0,4.0,2.0,4.0,2.0,9.0,9.0,3.0,2.0,9.0,6.0,5.0,7.0,1.0,5.0,5.0,6.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,1.0,2.0,9.0,2.0,106.0,50.0,4.0,9.0,9.0,9.0,90.0,9.0,10.0,90.0,9.0,1.0,1.0,1.0,1.0,,1.0,3.0,12.0,8.0
50,1.0,106.0,51.0,4.0,4.0,4.0,2.0,9.0,9.0,3.0,2.0,9.0,6.0,5.0,7.0,1.0,5.0,5.0,6.0,1.0,4.0,1.0,11.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,51.0,4.0,9.0,9.0,9.0,90.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,3.0,,1.0,4.0,11.0,4.0
51,1.0,106.0,52.0,4.0,2.0,1.0,2.0,9.0,9.0,3.0,2.0,9.0,4.0,2.0,6.0,1.0,5.0,10.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,9.0,2.0,106.0,52.0,4.0,9.0,9.0,9.0,90.0,3.0,10.0,30.0,0.0,4.0,2.0,3.0,2.0,,1.0,3.0,11.0,3.0
52,1.0,106.0,53.0,4.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,9.0,1.0,5.0,6.0,1.0,5.0,3.0,4.0,4.0,7.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,9.0,2.0,106.0,53.0,4.0,9.0,9.0,9.0,90.0,6.0,10.0,60.0,6.0,1.0,2.0,2.0,1.0,,3.0,4.0,21.0,9.0
53,1.0,106.0,54.0,4.0,1.0,1.0,2.0,9.0,9.0,3.0,2.0,9.0,4.0,4.0,3.0,1.0,5.0,10.0,3.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,106.0,54.0,4.0,1.0,1.0,1.0,10.0,8.0,10.0,80.0,8.0,1.0,1.0,2.0,1.0,,2.0,3.0,12.0,1.0
54,1.0,106.0,55.0,4.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,9.0,4.0,3.0,6.0,1.0,5.0,10.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,55.0,4.0,9.0,9.0,9.0,90.0,6.0,10.0,60.0,0.0,4.0,3.0,4.0,1.0,,2.0,4.0,21.0,0.0
55,1.0,106.0,56.0,4.0,2.0,3.0,2.0,9.0,9.0,3.0,2.0,9.0,6.0,5.0,4.0,1.0,5.0,10.0,9.0,2.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,106.0,56.0,4.0,2.0,2.0,3.0,20.0,2.0,20.0,20.0,2.0,1.0,2.0,2.0,3.0,,3.0,2.0,12.0,1.0
56,1.0,106.0,57.0,4.0,3.0,5.0,2.0,9.0,9.0,3.0,2.0,10.0,6.0,2.0,4.0,4.0,1.0,10.0,4.0,3.0,1.0,5.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,8.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,9.0,2.0,106.0,57.0,4.0,9.0,9.0,9.0,90.0,6.0,20.0,60.0,0.0,4.0,3.0,4.0,1.0,,2.0,2.0,11.0,0.0
57,1.0,106.0,58.0,4.0,3.0,5.0,2.0,9.0,9.0,3.0,2.0,11.0,4.0,1.0,7.0,4.0,1.0,10.0,6.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,9.0,2.0,106.0,58.0,4.0,9.0,9.0,9.0,90.0,4.0,20.0,90.0,9.0,2.0,2.0,1.0,1.0,,2.0,2.0,12.0,0.0
58,1.0,106.0,59.0,4.0,3.0,4.0,2.0,9.0,9.0,3.0,2.0,7.0,5.0,1.0,6.0,4.0,2.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,59.0,4.0,9.0,9.0,9.0,90.0,7.0,20.0,90.0,7.0,1.0,1.0,2.0,1.0,,1.0,5.0,10.0,9.0
59,1.0,106.0,60.0,4.0,2.0,6.0,2.0,9.0,9.0,3.0,2.0,7.0,6.0,5.0,5.0,5.0,1.0,13.0,4.0,1.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,106.0,60.0,4.0,9.0,9.0,9.0,91.0,2.0,10.0,0.0,5.0,1.0,2.0,2.0,1.0,,1.0,1.0,22.0,5.0
60,1.0,106.0,61.0,4.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,7.0,4.0,1.0,7.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,9.0,2.0,106.0,61.0,4.0,9.0,9.0,9.0,90.0,7.0,10.0,70.0,7.0,1.0,1.0,3.0,1.0,,4.0,2.0,22.0,3.0
61,1.0,106.0,62.0,4.0,3.0,6.0,2.0,9.0,9.0,3.0,2.0,7.0,4.0,5.0,6.0,5.0,1.0,6.0,4.0,4.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,62.0,4.0,9.0,9.0,9.0,90.0,4.0,10.0,40.0,4.0,1.0,2.0,4.0,2.0,,2.0,5.0,20.0,1.0
62,1.0,106.0,63.0,4.0,2.0,6.0,2.0,9.0,9.0,3.0,2.0,7.0,6.0,4.0,6.0,5.0,1.0,6.0,4.0,4.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,63.0,4.0,9.0,9.0,9.0,90.0,6.0,10.0,60.0,6.0,1.0,2.0,4.0,2.0,,1.0,4.0,20.0,1.0
63,1.0,106.0,64.0,4.0,1.0,1.0,1.0,5.0,9.0,3.0,2.0,7.0,5.0,5.0,5.0,4.0,1.0,10.0,6.0,1.0,1.0,2.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,106.0,64.0,4.0,1.0,2.0,1.0,20.0,9.0,10.0,90.0,9.0,1.0,1.0,1.0,1.0,,2.0,3.0,12.0,1.0
64,1.0,106.0,65.0,4.0,3.0,5.0,2.0,9.0,9.0,3.0,2.0,7.0,3.0,5.0,5.0,5.0,1.0,10.0,2.0,3.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,9.0,2.0,106.0,65.0,4.0,9.0,9.0,9.0,90.0,6.0,10.0,60.0,6.0,1.0,2.0,2.0,1.0,,1.0,2.0,11.0,1.0
65,1.0,106.0,66.0,4.0,1.0,1.0,1.0,5.0,9.0,3.0,2.0,7.0,5.0,4.0,3.0,4.0,2.0,10.0,3.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,106.0,66.0,4.0,2.0,1.0,1.0,20.0,9.0,10.0,90.0,9.0,1.0,1.0,1.0,1.0,,2.0,2.0,12.0,1.0
66,1.0,106.0,67.0,4.0,4.0,5.0,2.0,9.0,9.0,3.0,2.0,10.0,4.0,3.0,6.0,4.0,2.0,10.0,4.0,4.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,106.0,67.0,4.0,9.0,9.0,9.0,90.0,6.0,10.0,60.0,6.0,1.0,2.0,1.0,1.0,,1.0,2.0,11.0,0.0
67,1.0,106.0,68.0,4.0,4.0,5.0,2.0,9.0,9.0,3.0,2.0,11.0,6.0,5.0,6.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,8.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,9.0,2.0,106.0,68.0,4.0,9.0,9.0,9.0,10.0,9.0,10.0,90.0,9.0,1.0,1.0,1.0,1.0,,1.0,2.0,10.0,3.0
68,1.0,106.0,69.0,4.0,4.0,5.0,2.0,9.0,9.0,3.0,2.0,11.0,6.0,5.0,6.0,2.0,1.0,12.0,6.0,1.0,3.0,8.0,7.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,5.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,69.0,4.0,9.0,9.0,9.0,90.0,7.0,10.0,70.0,7.0,1.0,1.0,1.0,1.0,,1.0,5.0,10.0,3.0
69,1.0,106.0,70.0,4.0,3.0,4.0,2.0,9.0,9.0,3.0,2.0,10.0,6.0,5.0,6.0,4.0,2.0,5.0,6.0,2.0,4.0,1.0,11.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,70.0,4.0,9.0,9.0,9.0,90.0,3.0,10.0,30.0,3.0,1.0,1.0,1.0,1.0,,2.0,5.0,10.0,3.0
70,1.0,106.0,71.0,4.0,2.0,6.0,2.0,9.0,9.0,3.0,2.0,6.0,6.0,5.0,6.0,5.0,2.0,6.0,4.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,71.0,4.0,9.0,9.0,9.0,90.0,3.0,10.0,30.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,20.0,1.0
