CARD.,DECK,BALLOT.,FORM,V.I.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.5..2,Q.5..3,Q.5..4,Q.5..5,Q.5..6,Q.5..7,Q.5..8,Q.5..9,Q.5..10,Q.5..11,Q.5..12,Q.6.,Q.7.,Q.7a.,Q.7a..1,Q.7a..2,Q.7a..3,Q.7a..4,Q.7a..5,Q.7a..6,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.12a.,Q.12a..1,Q.12a..2,Q.12a..3,Q.12a..4,Q.12a..5,Q.12a..6,Q.12a..7,Q.12a..8,Q.12a..9,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.18a.,Q.18a..1,Q.18a..2,Q.18a..3,Q.18a..4,Q.18a..5,Q.18a..6,Q.18a..7,Q.18a..8,Q.18a..9,Q.18a..10,Q.18a..11,Q.18a..12,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,CARD..1,DECK.1,BALLOT,FORM.,V.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.42a.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.50.,Q.50a.,Q.51.,Q.51a.,Q.52.,Q.53.,Q.54.,Q.54a.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.74a.,Q.75.,Q.76.,Q.76a.,Q.77.,Q.77a.,CARD..2,DECK.,BALLOT.1,FORM.1,V..1,V..2,V..3,V..4,V..5,V..6,V..7,V..8,V..9,V..10,V..11,V..12
1,32,31,1,1,3,6,2,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,2,2,2,2,2,2,5,1,2,34,1,2,2,1,2,2,2,2,2,2,2,52,2,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,2,2,32,31,1,1,2,2,2,1,2,1,3,2,2,3,1,4,3,3,2,3,1,1,1,1,5,4,1,2,1,2,2,21,3,21,1,4,4,31,1,4,2,1,2,2,4,2,2,1,2,2,2,2,2,3,2,2,1,1,11,1,1,13,1,11,3,32,31,1,1,3,0,4,0,3,5,1,12,11,84,1
1,32,32,1,1,4,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,3,0,2,1,2,2,2,2,2,2,2,2,2,62,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,3,1,1,1,2,32,32,1,1,1,1,2,2,2,11,3,2,2,1,6,5,2,1,1,1,3,1,1,1,5,4,1,2,1,2,4,45,1,3,4,1,1,3,1,1,2,1,2,1,4,1,4,3,2,2,2,1,3,3,1,2,1,1,11,1,1,11,1,14,3,32,32,1,1,1,4,3,1,2,8,1,12,12,2,1
1,32,33,1,1,7,1,1,9,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,3,3,2,73,3,2,2,2,1,2,2,2,2,2,2,73,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,2,32,33,1,1,2,1,3,2,2,8,3,2,2,3,12,1,3,2,4,3,1,1,1,1,2,1,1,2,1,2,2,23,1,5,1,1,1,8,1,1,2,1,2,2,2,2,1,1,1,3,1,2,2,2,2,3,1,1,12,1,1,11,1,13,3,32,33,1,1,2,4,1,2,3,8,1,12,12,45,1
1,32,34,1,1,6,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,4,2,2,2,2,2,2,1,1,1,1,0,4,2,2,2,2,2,2,2,2,2,1,64,3,4,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,2,3,2,32,34,1,1,3,2,2,2,2,7,3,2,2,1,11,2,1,1,1,1,4,3,3,13,2,4,3,3,3,2,1,18,4,31,4,4,4,31,4,4,1,2,4,3,3,2,3,3,2,2,2,2,2,2,2,3,1,1,14,1,1,14,1,14,3,32,34,1,1,1,0,5,1,1,8,1,12,12,0,1
1,32,35,1,1,2,5,2,8,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,0,2,2,1,2,2,2,2,2,2,2,2,72,5,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,2,1,1,2,32,35,1,1,2,1,1,1,1,3,3,3,1,2,12,1,3,3,2,2,1,1,1,1,1,1,1,2,2,2,2,21,1,3,1,1,4,31,1,1,2,1,2,2,1,1,3,3,3,3,1,1,1,1,1,2,1,3,34,1,1,11,1,11,3,32,35,1,1,6,5,2,3,3,4,2,11,12,86,1
1,32,36,1,1,3,5,1,12,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,3,3,2,56,1,2,2,2,2,2,2,1,2,2,2,0,3,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,2,32,36,1,1,3,2,2,2,2,1,3,2,1,3,12,3,1,1,1,1,2,2,2,9,2,3,3,1,1,2,1,18,2,14,1,3,3,14,3,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,4,1,1,0,2,1,13,1,13,3,32,36,1,1,1,0,5,1,3,1,2,11,12,45,1
1,32,37,1,1,3,5,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,4,1,1,0,2,2,2,2,2,2,2,2,2,2,1,63,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,1,2,2,32,37,1,1,2,1,3,1,1,12,3,2,2,2,12,1,2,1,4,1,1,1,1,5,2,1,1,1,1,2,1,18,2,16,3,1,1,9,3,1,2,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,14,1,1,14,1,14,3,32,37,1,1,4,4,2,2,3,1,1,12,12,0,1
1,32,38,1,1,4,5,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,3,2,1,0,2,2,2,2,1,2,2,2,2,2,2,74,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,2,32,38,1,1,2,1,2,2,2,4,3,2,2,2,12,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,27,2,16,1,1,1,9,1,3,2,1,3,2,2,2,3,1,3,3,2,1,1,1,1,1,1,1,11,1,1,11,1,14,3,32,38,1,1,2,2,2,1,3,8,1,12,12,87,1
1,32,39,1,1,5,6,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,2,2,2,2,2,1,3,2,2,56,1,2,2,2,2,2,2,2,2,2,1,56,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,2,32,39,1,1,2,2,2,1,2,3,3,2,2,2,12,2,0,1,3,1,4,1,1,3,1,3,1,2,1,2,2,22,2,14,2,2,3,14,1,3,2,2,2,3,2,1,1,1,1,1,2,3,1,1,2,4,2,1,14,5,1,14,2,22,3,32,39,1,1,3,2,5,2,2,8,2,12,3,1,1
1,32,40,1,1,4,6,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,1,2,2,2,2,2,2,3,2,2,74,1,2,2,1,2,2,2,2,2,2,2,74,5,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,1,2,32,40,1,1,2,1,2,1,3,5,3,2,2,1,6,1,3,2,2,3,1,1,1,2,1,1,1,2,1,2,2,27,2,15,1,1,1,9,1,1,1,2,2,2,3,3,2,1,3,2,2,2,3,2,3,2,2,2,24,3,1,14,1,14,3,32,40,1,1,4,3,2,1,0,8,2,12,3,1,1
1,32,41,1,1,3,6,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,1,2,3,1,1,0,3,2,2,1,2,2,2,2,2,2,2,61,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,2,32,41,1,1,2,1,2,1,1,4,3,2,1,1,6,1,1,1,1,1,3,2,1,1,1,1,1,2,1,2,2,26,1,3,1,1,1,3,1,2,1,2,2,1,3,2,3,1,3,2,2,2,2,3,2,3,2,1,11,2,1,11,1,13,3,32,41,1,1,4,1,3,0,1,5,1,11,5,83,1
1,32,42,1,1,6,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,4,2,2,2,2,2,2,1,3,1,2,62,2,2,2,2,2,2,2,2,2,2,1,0,5,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,2,3,2,32,42,1,1,2,1,2,2,2,1,3,1,1,1,11,4,2,1,1,1,2,1,2,7,1,3,2,1,2,2,2,23,2,13,2,3,3,14,1,3,1,1,1,2,2,3,1,1,3,2,3,2,2,3,3,3,2,2,21,2,2,11,1,11,3,32,42,1,1,2,1,5,0,3,3,2,9,6,83,1
1,32,43,1,1,7,11,1,7,2,2,2,2,2,2,2,2,2,2,2,2,1,0,3,2,2,2,2,1,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,55,2,2,2,4,0,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,8,2,2,2,32,43,1,1,3,4,2,3,0,11,3,2,3,3,12,0,0,4,1,5,2,4,4,0,6,4,3,3,3,3,4,0,4,31,4,4,4,31,4,4,4,3,4,5,4,5,1,1,2,2,5,3,4,4,4,4,3,3,34,2,3,34,4,44,3,32,43,1,1,1,0,5,1,2,1,7,12,2,1,1
1,32,44,1,1,7,1,1,8,2,2,2,2,2,2,2,2,2,2,2,2,1,5,4,2,2,2,1,2,2,2,3,3,2,0,3,2,2,1,2,2,2,2,2,2,2,43,5,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,8,3,2,2,32,44,1,1,3,1,3,2,3,11,3,3,2,3,12,5,2,1,5,1,2,2,1,1,5,4,3,3,3,1,1,15,2,11,4,4,4,31,1,4,4,2,3,1,3,3,1,1,3,4,2,1,3,2,2,3,1,2,21,1,2,21,3,33,3,32,44,1,1,0,1,5,1,0,6,8,12,11,48,1
1,32,45,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,3,2,2,2,2,2,2,1,0,0,1,0,2,2,2,2,2,2,2,2,2,2,1,0,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,32,45,1,1,1,2,1,2,1,12,3,2,1,2,12,3,1,1,1,1,3,3,1,5,2,1,1,2,3,2,0,54,5,32,2,3,4,31,4,0,1,0,5,0,0,0,0,4,5,4,1,2,2,4,3,2,1,1,14,1,4,0,2,24,3,32,45,1,1,3,0,5,2,2,4,7,11,12,0,1
1,32,46,1,1,3,1,1,7,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,1,2,2,2,2,2,2,3,1,2,58,2,2,2,2,1,2,2,2,2,2,2,63,2,4,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,32,46,1,1,3,4,2,2,2,11,3,3,2,3,12,6,1,1,1,1,4,3,3,13,5,4,3,3,3,2,4,45,4,31,4,4,4,31,4,4,4,3,4,5,4,1,3,3,3,3,1,1,4,4,4,4,1,3,34,1,3,34,3,36,3,32,46,1,1,1,1,5,3,3,4,7,12,12,84,1
1,32,47,1,1,3,1,1,10,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,0,1,2,2,2,2,2,2,2,2,2,1,71,4,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,1,2,2,32,47,1,1,2,1,2,2,2,3,3,2,2,3,12,2,1,1,1,1,3,1,1,1,2,3,1,2,1,2,2,22,4,31,1,4,4,31,1,4,4,3,2,2,2,2,3,1,2,2,2,2,1,1,1,2,0,3,34,1,3,34,4,44,3,32,47,1,1,2,4,5,1,3,2,7,12,12,45,1
1,32,48,1,1,6,4,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,0,0,1,2,2,2,2,2,2,2,2,2,1,0,5,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,8,2,2,2,32,48,1,1,2,1,2,1,1,4,3,2,2,4,12,1,2,1,5,1,2,1,1,5,2,1,1,2,1,2,2,27,1,9,1,1,1,9,1,1,2,1,2,2,3,2,3,1,5,3,1,4,5,5,5,2,1,1,14,1,1,14,3,36,3,32,48,1,1,4,3,2,2,2,8,3,12,12,0,1
1,32,49,1,1,3,4,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,58,2,1,2,2,2,2,2,2,2,2,2,58,0,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,32,49,1,1,2,2,0,1,0,6,3,2,2,2,12,2,1,1,1,1,2,1,1,1,1,1,1,2,1,0,2,25,1,9,3,1,1,9,3,3,1,1,1,2,1,2,3,3,2,3,2,2,2,1,1,2,3,2,24,1,1,14,1,14,3,32,49,1,1,3,1,3,1,3,8,2,12,12,0,1
1,32,50,1,1,3,3,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,1,2,2,2,2,2,2,3,1,3,0,1,2,2,1,2,2,2,2,2,2,2,64,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,32,50,1,1,2,1,3,2,2,3,3,1,2,1,12,5,5,2,3,4,1,1,2,8,1,3,2,1,1,1,1,18,2,16,3,3,3,11,1,3,1,2,2,2,2,2,1,1,2,2,3,1,3,3,3,3,1,1,14,5,2,24,2,24,3,32,50,1,1,2,1,4,0,1,1,5,10,12,45,1
1,32,51,1,1,3,3,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,1,2,2,2,2,2,58,2,1,2,2,2,2,2,2,2,2,2,58,2,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,2,32,51,1,1,2,4,2,3,2,11,3,3,3,3,12,5,2,1,1,1,3,2,1,1,5,1,1,3,1,1,0,55,4,31,4,4,1,3,4,4,2,3,4,1,4,5,3,1,3,1,5,2,4,2,2,4,1,2,23,1,3,34,3,31,3,32,51,1,1,2,0,4,1,3,8,6,12,9,95,1
1,32,52,1,1,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,3,1,3,54,1,2,2,2,2,2,2,2,2,2,1,52,5,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,7,2,1,2,32,52,1,1,2,1,2,1,1,8,3,3,1,2,12,2,2,1,1,1,3,1,1,1,2,1,1,2,1,1,1,18,3,24,1,4,4,31,4,1,1,3,1,1,3,1,1,1,2,2,1,1,3,3,1,3,1,2,21,1,2,24,2,21,3,32,52,1,1,5,4,4,2,1,1,4,11,11,45,1
1,32,53,1,1,4,4,1,7,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,2,1,2,2,2,4,1,2,22,1,1,2,2,2,2,2,2,2,2,2,22,4,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,3,2,32,53,1,1,3,3,2,1,2,3,3,1,2,1,1,4,5,2,2,4,3,3,1,1,2,3,3,3,2,2,1,17,2,11,1,3,3,11,4,4,1,2,3,2,3,2,1,1,2,2,2,1,4,3,2,2,1,2,24,1,2,21,3,31,3,32,53,1,1,1,0,5,0,1,1,5,10,10,84,1
1,32,54,1,1,3,4,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,2,2,2,2,2,2,1,4,1,0,0,1,2,2,2,2,2,2,1,2,2,2,93,5,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,5,3,2,32,54,1,1,2,2,3,2,3,11,3,3,2,1,12,5,2,1,1,1,4,3,2,7,5,2,3,1,2,1,3,35,3,21,4,4,2,25,1,2,1,2,3,2,2,3,2,1,3,2,2,1,3,3,2,3,1,2,21,1,1,14,2,24,3,32,54,1,1,2,1,8,0,1,8,5,12,10,80,1
1,32,55,1,1,6,4,1,10,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,1,2,2,2,4,4,2,22,1,2,2,1,2,2,2,2,2,2,2,21,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,32,55,1,1,1,2,3,2,3,10,3,2,2,1,6,5,3,2,2,3,3,2,2,7,4,2,2,1,2,1,3,37,2,15,3,2,2,23,1,2,1,2,1,3,2,2,1,1,2,2,3,3,3,2,2,3,1,2,23,1,2,23,2,23,3,32,55,1,1,0,1,8,1,1,1,4,12,10,45,1
1,32,56,1,1,6,4,1,12,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,2,2,2,1,2,2,2,4,3,1,0,1,2,2,1,2,2,2,2,2,2,2,33,5,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,2,2,32,56,1,1,2,1,3,2,2,3,3,2,2,3,12,2,3,2,2,4,4,3,1,3,1,1,1,3,1,2,3,32,1,8,1,1,1,3,1,1,2,2,2,2,2,2,1,1,2,2,2,3,3,2,1,1,1,2,21,1,4,0,3,36,3,32,56,1,1,2,2,2,1,1,1,6,12,7,61,1
1,32,57,1,1,6,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,2,2,2,2,2,2,4,4,2,91,3,2,2,2,1,2,2,2,2,2,2,91,5,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,7,2,3,2,32,57,1,1,1,2,3,3,3,2,3,1,3,1,11,5,3,2,2,3,2,2,2,7,1,3,3,2,2,3,3,38,3,23,4,3,3,15,1,3,2,2,2,1,3,3,1,1,2,2,2,2,2,3,2,3,3,2,21,3,2,22,2,22,3,32,57,1,1,0,0,6,0,1,1,4,10,4,83,1
1,32,58,1,1,6,5,2,7,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,2,2,1,2,2,2,3,4,2,84,3,2,2,2,2,2,2,1,2,2,2,84,4,2,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,2,2,2,32,58,1,1,2,2,2,2,2,4,3,2,2,1,12,4,3,3,2,4,3,1,1,5,2,1,1,3,1,3,1,18,2,11,3,3,3,11,1,3,1,2,2,3,3,2,1,1,3,3,1,1,2,2,2,3,1,2,21,1,2,24,2,24,3,32,58,1,1,2,0,5,2,1,6,4,12,10,84,1
1,32,59,1,1,6,5,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,1,4,3,2,22,1,2,2,1,2,2,2,2,2,2,2,21,5,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,8,2,3,2,32,59,1,1,2,2,3,2,2,12,3,2,3,3,12,3,2,1,1,1,2,3,1,5,2,3,1,2,1,2,2,27,2,16,1,1,1,1,1,1,2,1,2,1,2,1,3,1,2,2,1,1,4,3,3,2,1,2,21,1,2,21,2,21,3,32,59,1,1,1,2,4,2,3,2,4,12,10,48,1
1,32,60,1,1,5,5,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,5,4,2,2,2,2,2,2,1,3,1,2,21,1,2,2,2,2,2,2,2,2,2,1,21,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,3,1,2,32,60,1,1,2,2,2,2,3,6,3,1,2,1,6,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,27,2,16,3,3,3,16,1,3,1,2,2,2,4,2,3,1,3,2,2,1,1,2,2,2,1,2,24,1,2,24,2,24,3,32,60,1,1,3,0,5,1,2,5,4,10,10,3,1
1,32,61,1,1,3,5,1,8,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,2,2,2,2,1,2,2,4,1,2,22,1,2,2,1,2,2,2,2,2,2,2,21,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,4,3,2,32,61,1,1,2,2,3,1,3,4,3,1,2,2,12,2,3,2,3,4,3,2,1,5,1,3,1,2,1,2,1,18,2,16,1,3,3,16,1,2,2,2,2,2,2,1,1,1,3,2,2,1,3,3,3,3,1,2,21,1,2,21,3,36,3,32,61,1,1,2,1,5,1,1,3,5,10,10,48,1
1,32,62,1,1,7,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,3,2,2,0,1,2,2,2,2,2,2,2,2,2,1,0,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,8,3,3,2,32,62,1,1,2,2,3,2,2,1,2,2,2,2,12,4,4,1,2,1,1,1,1,5,1,1,1,1,1,2,1,18,2,16,3,3,3,16,3,3,2,1,2,1,3,2,1,1,2,2,1,1,3,3,2,1,1,1,11,1,1,14,1,14,3,32,62,1,1,1,0,4,1,1,1,1,8,12,2,1
1,32,63,1,1,6,6,2,11,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,0,1,2,2,1,2,2,2,2,2,2,2,74,4,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,4,1,1,2,32,63,1,1,2,1,2,1,2,3,2,2,2,2,12,1,3,2,2,3,2,2,1,1,1,1,2,2,1,2,2,26,1,3,1,1,1,4,1,1,2,2,2,1,3,3,3,1,3,2,2,1,2,2,2,3,1,1,11,1,1,11,2,22,3,32,63,1,1,4,3,2,1,1,5,2,8,12,88,1
1,32,64,1,1,5,6,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,3,5,2,56,1,2,2,1,2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,4,3,2,32,64,1,1,3,3,3,2,3,7,2,0,4,4,12,2,1,1,1,1,3,2,2,7,4,3,1,1,2,2,1,18,2,14,5,2,3,16,4,4,2,2,3,2,4,1,4,1,2,2,2,1,3,3,1,2,1,1,11,1,1,14,1,14,3,32,64,1,1,1,2,5,1,1,5,1,8,12,0,1
1,32,65,1,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2,2,1,2,2,5,1,1,0,2,2,1,2,2,2,2,2,2,2,2,72,2,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,1,3,2,32,65,1,1,2,1,1,1,2,11,2,2,1,3,12,3,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,27,2,14,3,3,1,6,5,3,2,2,2,1,2,1,3,1,3,3,1,1,2,1,1,4,1,1,11,3,1,11,1,11,3,32,65,1,1,4,5,4,3,2,8,1,7,12,3,1
1,32,66,1,1,1,5,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,72,2,2,1,2,1,2,2,2,2,2,2,72,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,32,66,1,1,2,1,2,1,1,1,2,1,1,1,8,2,1,1,3,1,2,1,1,1,1,1,1,2,1,2,3,32,2,14,4,3,1,1,1,1,2,1,2,1,1,1,3,1,1,0,0,1,2,2,1,1,1,1,11,1,1,11,1,11,3,32,66,1,1,4,4,4,2,3,8,1,5,12,2,1
1,32,67,1,1,3,5,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,4,2,74,2,1,2,2,2,2,2,2,2,2,2,74,4,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,32,67,1,1,2,3,2,1,2,12,2,1,1,1,11,4,1,1,1,1,3,2,1,5,2,3,2,1,1,2,1,18,3,25,1,3,3,16,1,3,1,2,3,3,3,3,1,1,2,3,2,1,3,3,3,3,1,1,14,1,1,14,1,14,3,32,67,1,1,3,0,6,0,0,7,1,5,12,84,1
1,32,68,1,1,6,5,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,0,3,2,2,2,2,1,2,2,2,2,2,74,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,1,2,32,68,1,1,2,1,1,1,1,3,2,1,2,2,12,2,3,2,3,4,2,1,1,5,1,1,1,2,1,2,2,27,1,0,3,3,1,0,1,1,1,1,1,1,1,1,3,3,3,2,1,1,2,2,2,4,1,1,14,1,1,14,3,0,3,32,68,1,1,6,4,4,3,3,8,3,6,12,80,1
1,32,69,1,1,2,5,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,3,0,4,2,2,2,2,2,2,2,2,1,2,72,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,32,69,1,1,2,1,1,2,1,11,2,3,1,2,12,4,2,1,3,1,1,1,1,1,5,1,1,2,1,3,2,27,1,3,3,1,1,3,1,1,2,3,2,5,1,1,3,3,3,3,1,1,1,1,1,3,1,1,13,1,1,11,3,31,3,32,69,1,1,5,4,1,3,3,4,3,7,12,2,1
1,32,70,1,1,4,3,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,0,2,2,2,2,2,2,2,2,2,2,1,59,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,2,2,2,32,70,1,1,1,2,1,2,2,1,2,2,2,2,12,6,3,2,2,2,2,1,2,10,3,1,1,1,1,1,1,18,2,16,3,3,3,16,3,3,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,3,3,34,2,3,34,3,13,3,32,70,1,1,1,1,5,1,3,8,2,8,9,96,1
1,32,71,1,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,2,2,2,2,1,3,0,1,0,1,2,2,2,2,2,2,2,2,2,1,0,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,8,2,1,2,32,71,1,1,2,2,1,1,1,12,2,2,2,2,12,2,5,4,2,1,1,1,1,5,2,1,1,1,1,2,3,39,2,16,3,3,1,9,1,1,1,2,2,1,1,2,2,2,1,2,3,1,1,3,1,2,1,2,24,1,1,14,1,14,3,32,71,1,1,6,1,2,0,2,8,2,8,12,85,1
1,32,72,1,1,3,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,72,2,1,2,2,2,2,2,2,2,2,2,72,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,2,32,72,1,1,2,1,2,1,1,11,2,3,2,3,12,4,2,1,1,1,1,1,1,1,1,1,1,2,1,3,2,27,1,6,4,1,1,9,1,1,2,1,2,1,1,1,3,1,3,2,1,2,2,1,1,4,2,1,11,2,1,11,4,44,3,32,72,1,1,5,5,1,3,3,5,2,8,6,83,1
1,32,73,1,1,2,4,1,13,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,2,2,2,2,1,2,54,1,1,2,2,2,2,2,2,2,2,2,43,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,32,73,1,1,1,1,2,1,2,2,2,2,2,2,12,4,3,2,2,3,3,1,1,1,1,0,0,4,0,0,0,55,5,32,5,1,1,9,1,1,1,2,3,2,2,1,1,1,2,2,2,1,4,3,2,2,1,1,11,1,1,11,1,13,3,32,73,1,1,2,4,5,1,2,1,1,8,11,2,1
