CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,Q.36C.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36H.,Q.36I.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.,V.63.
1,101,135,1,1,2,2,4,10,3,52,4,9,1,2,2,1,2,2,2,1,1,1,3,1,1,8,1,2,1,2,2,2,2,2,4,1,1,0,2,2,1,4,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,1,1,3,2,101,135,1,2,1,1,1,3,2,2,3,1,1,3,3,1,2,4,4,4,3,4,4,4,4,4,3,5,1,5,1,5,3,1,2,1,2,1,1,1,1,0,10,60,10,20,2,3,3,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,5,3,3,4,1,1
1,101,136,1,2,3,1,4,12,3,225,4,9,1,2,2,2,1,3,2,1,1,3,3,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,4,3,4,3,4,4,4,4,4,2,1,4,4,4,4,1,1,4,3,1,4,3,2,1,1,1,2,101,136,1,1,1,1,3,3,3,1,1,1,1,2,1,1,2,4,3,4,3,4,4,4,4,4,1,1,1,2,2,1,3,3,3,1,3,1,1,1,1,10,5,80,5,0,2,1,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,3,2,4,2,1,1
1,101,137,1,2,2,2,4,11,3,55,4,4,1,3,2,2,1,3,2,2,1,1,2,2,1,8,1,3,1,4,2,1,2,1,2,1,1,1,2,1,1,1,1,4,1,4,4,4,1,4,4,4,1,1,1,4,4,4,4,1,1,3,1,4,3,3,1,1,1,2,101,137,1,1,1,1,1,3,3,1,3,1,1,2,1,3,2,2,4,3,4,4,2,4,4,4,1,1,2,2,1,1,2,1,3,1,4,1,1,1,2,0,5,55,20,20,2,1,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,4,3,1,1
1,101,138,1,2,2,1,3,10,3,51,4,9,1,2,2,2,2,2,1,1,1,1,4,3,2,8,1,2,1,3,1,1,1,1,3,2,2,2,2,1,1,4,4,4,2,4,2,1,1,2,4,4,4,2,4,4,4,4,1,3,4,3,3,1,3,3,1,1,3,2,101,138,1,3,1,1,3,3,2,1,1,2,1,2,1,1,2,1,2,4,4,4,4,4,4,2,1,3,1,5,2,5,2,1,3,1,3,1,1,1,2,5,15,65,5,10,2,1,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,3,3,4,2,3
1,101,139,1,1,3,2,4,6,3,80,4,9,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,3,2,2,1,0,2,1,1,1,2,1,1,1,1,1,3,4,2,4,1,4,2,4,3,2,4,4,4,2,2,3,4,3,3,4,3,3,1,1,2,2,101,139,1,2,1,1,1,3,2,1,2,2,1,3,3,1,2,3,4,4,2,4,3,4,4,3,3,1,1,3,1,1,2,1,4,1,3,1,1,2,2,0,5,65,25,5,1,2,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,3,6,6,4,1
1,101,140,1,2,3,1,4,11,3,40,4,3,1,2,2,2,1,3,2,1,1,1,2,1,1,8,2,2,1,3,1,2,2,1,3,2,3,1,2,1,1,4,4,4,2,2,1,1,1,1,1,1,2,1,1,1,4,1,1,3,1,3,1,1,3,3,1,1,3,2,101,140,1,3,3,1,3,3,1,1,3,1,1,2,2,3,3,1,2,2,4,4,4,4,4,1,1,1,1,2,3,5,2,1,4,1,4,1,1,1,2,0,5,90,5,0,2,1,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,4,4,3,4,3
1,101,141,1,2,4,1,4,5,3,60,4,9,1,2,2,3,3,2,1,2,1,1,3,1,3,0,2,1,1,2,1,2,2,2,1,3,2,1,1,2,2,1,2,4,2,3,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,4,3,1,2,1,1,1,3,2,101,141,1,3,1,1,1,3,3,2,1,1,2,2,1,1,1,4,3,2,4,3,3,4,2,2,3,1,1,5,1,1,1,1,3,1,2,1,2,1,1,5,60,20,10,5,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,3,2,4,0,4,1
1,101,142,1,1,6,3,4,8,3,52,4,4,1,1,2,1,1,3,2,2,1,1,2,1,1,1,1,1,1,6,3,2,2,1,2,1,1,2,2,1,1,1,4,4,2,4,4,1,1,4,4,4,1,1,1,1,4,1,1,2,4,4,1,3,3,3,1,1,1,2,101,142,1,1,1,1,1,1,1,1,1,2,1,3,1,4,1,2,4,1,3,4,2,4,4,4,1,1,1,5,1,1,3,1,3,1,3,1,1,1,2,0,0,99,0,0,3,1,1,3,2,2,2,2,1,2,2,1,2,2,2,2,2,1,3,4,3,4,4,3
1,101,143,1,1,5,2,4,6,2,100,4,9,1,3,2,2,1,3,2,1,1,1,3,1,3,8,2,2,1,3,2,1,1,1,2,2,2,1,2,1,1,1,4,1,2,4,4,4,4,4,4,4,1,1,4,4,4,4,1,1,4,3,3,4,3,3,1,1,1,2,101,143,1,1,1,1,1,3,1,1,2,1,2,3,3,1,2,2,4,2,4,4,2,4,4,2,1,1,1,1,1,2,4,1,3,1,3,1,1,1,2,0,0,60,30,10,1,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,3,6,3,3,4,4,1
1,101,144,1,1,5,3,4,7,2,100,4,9,1,3,2,2,1,2,2,1,1,1,3,1,3,2,2,2,1,3,2,1,1,1,2,2,2,1,2,1,1,1,4,1,2,4,4,4,4,4,4,4,1,1,4,4,4,4,1,1,4,3,3,4,3,3,1,1,1,2,101,144,1,1,1,1,1,3,1,1,2,1,2,3,3,1,2,2,4,2,4,4,2,4,4,4,1,1,1,1,1,1,3,1,3,1,3,1,1,1,2,0,0,70,20,10,1,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,3,6,3,3,4,3,1
1,101,145,1,1,2,3,4,5,3,20,4,4,1,2,2,1,3,4,2,1,1,1,3,1,3,8,1,2,4,3,1,2,2,2,3,2,0,1,2,2,2,1,4,4,4,4,2,1,4,2,4,4,4,4,4,4,4,4,2,4,4,4,2,3,3,2,1,1,2,2,101,145,1,1,1,1,1,3,3,1,1,1,1,3,3,1,2,2,4,2,2,4,2,4,4,4,1,1,1,5,2,2,4,1,3,1,3,2,1,1,1,1,0,98,1,0,2,1,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,5,3,4,3,2,2
1,101,146,1,2,4,3,3,11,3,70,4,9,2,3,1,1,3,4,3,2,2,2,2,3,1,8,2,2,1,3,2,3,1,1,0,2,3,1,2,1,1,1,4,2,3,1,1,1,4,2,1,4,2,2,1,1,1,1,2,2,4,2,3,1,3,2,3,1,1,2,101,146,1,3,1,1,3,3,3,3,4,2,1,2,2,2,2,2,3,4,3,4,4,4,4,4,3,1,1,4,2,2,2,2,4,3,4,1,1,0,1,0,10,60,20,10,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,4,5,1
1,101,147,1,2,6,3,4,12,2,70,4,4,2,1,1,2,3,4,1,2,0,1,3,1,2,0,1,2,2,2,1,1,2,2,2,2,3,3,2,2,3,1,4,2,2,2,1,1,1,2,1,1,2,2,1,1,4,2,4,1,1,3,3,4,3,3,1,1,2,2,101,147,1,1,1,1,3,3,2,1,1,3,2,2,2,3,2,0,0,0,2,0,0,0,0,0,3,5,1,5,1,5,2,1,1,2,2,2,1,1,1,50,30,20,0,0,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,4,1,2
1,101,148,1,2,5,1,4,8,1,36,4,9,2,2,1,2,3,3,1,2,1,1,3,2,1,1,1,2,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,1,3,2,2,1,1,1,2,101,148,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,3,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,10,85,5,0,0,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,5,4,3,4,1
1,101,149,1,1,5,1,4,1,3,70,4,9,2,2,1,1,3,0,1,2,0,1,2,1,1,8,1,1,2,3,2,1,2,1,3,1,1,0,0,0,0,4,4,4,1,4,4,4,4,4,1,4,4,1,1,4,4,4,1,1,1,2,2,2,3,3,1,1,1,2,101,149,1,1,1,1,1,3,1,1,1,2,2,1,1,1,2,2,4,4,2,4,4,4,4,2,1,1,1,1,1,1,3,1,5,1,4,2,1,1,2,0,10,88,2,0,1,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,6,6,1,1
1,101,150,1,2,4,2,4,11,3,40,4,9,2,1,1,2,1,3,2,2,1,1,3,3,1,8,1,2,2,3,2,1,1,1,2,2,3,2,2,1,2,4,1,1,2,4,2,4,4,4,4,4,1,1,4,4,4,1,4,1,4,4,3,3,3,3,1,1,1,2,101,150,1,1,1,1,1,3,2,1,1,1,1,2,2,1,1,2,4,3,2,4,2,4,4,2,3,5,1,2,1,1,4,2,4,2,4,1,1,1,2,0,10,80,10,0,3,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,3,5,4,1
1,101,151,1,2,5,1,4,5,3,12,4,1,2,1,1,1,1,0,2,1,0,2,4,1,2,8,1,2,2,3,2,3,2,1,3,1,1,0,0,0,0,4,1,4,2,4,2,4,1,4,4,0,2,2,4,4,4,2,0,2,4,3,1,1,3,3,2,0,2,2,101,151,1,1,1,1,0,3,2,0,0,2,1,3,3,3,3,4,4,4,4,4,4,4,4,4,1,3,1,4,2,4,4,2,4,1,4,0,1,1,1,0,10,80,0,10,2,1,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,3,4,3,5,1
1,101,152,1,2,2,1,4,4,1,62,4,7,2,3,1,1,2,3,2,1,1,1,3,2,1,0,1,2,0,2,2,2,1,2,2,1,1,2,1,1,1,4,4,2,2,0,2,3,1,3,3,2,4,2,4,4,2,4,4,2,4,4,1,4,1,3,1,1,2,2,101,152,1,3,1,1,1,3,1,2,1,2,1,1,1,4,2,2,3,2,4,4,3,4,4,2,1,1,1,5,3,1,3,2,4,1,3,1,1,1,1,5,5,5,0,85,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,4,6,6,4,3
1,101,153,1,1,0,3,4,8,3,999,4,8,2,1,1,1,1,4,1,1,0,1,0,0,0,8,1,2,0,11,1,1,2,1,6,3,5,1,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,3,2,101,153,1,3,3,3,3,3,3,0,0,0,1,1,1,0,4,2,2,4,4,4,4,4,4,4,1,1,1,5,5,2,3,0,2,0,0,2,1,0,2,10,20,40,10,20,0,0,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,4,3,3,3
1,101,154,1,1,5,3,4,5,3,36,4,3,2,2,3,1,3,3,2,1,1,3,3,1,2,8,1,2,4,3,2,2,2,2,4,2,2,2,2,2,1,3,4,2,2,4,1,2,4,4,1,3,2,2,1,2,3,1,2,0,1,4,3,1,3,3,1,1,2,2,101,154,1,3,1,1,3,3,3,1,3,2,1,2,2,2,2,3,3,4,3,4,4,4,4,4,1,2,2,5,2,1,4,2,4,1,3,3,3,1,2,2,25,50,10,13,3,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,3,3,3,4,5,3,2
1,101,155,1,2,5,3,4,5,3,60,4,10,2,1,3,1,1,3,1,1,1,3,3,1,2,8,1,2,4,3,1,3,1,1,1,2,3,2,2,1,2,4,4,4,2,4,4,1,4,4,4,4,1,1,4,1,4,4,4,1,1,3,3,1,3,3,1,1,3,2,101,155,1,3,1,1,1,3,2,1,1,2,1,3,3,2,1,4,4,4,2,4,3,4,4,4,1,3,2,2,1,1,2,1,3,1,3,1,1,1,2,0,11,67,11,11,1,1,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,3,2,1,4,3,4,1
1,101,156,1,1,4,3,4,4,1,24,4,4,2,3,3,2,3,3,2,2,1,1,2,1,2,5,1,3,4,5,2,1,1,1,2,2,3,2,2,2,1,1,1,1,1,4,4,1,4,4,1,4,1,2,1,4,1,1,1,4,4,3,3,3,3,3,1,1,1,2,101,156,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,4,1,4,4,4,4,4,4,3,1,1,1,5,1,3,1,3,1,3,1,1,1,2,0,0,60,20,20,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,3,3,4,1,1
1,101,157,1,2,4,2,4,11,3,30,4,0,2,3,3,1,3,3,2,2,1,1,3,1,1,8,2,2,4,9,2,2,2,2,4,2,0,2,2,2,1,1,1,1,2,4,1,1,1,1,1,4,1,1,1,1,4,1,4,1,4,3,3,4,3,2,1,1,1,2,101,157,1,1,1,1,3,3,3,1,1,1,2,1,1,3,4,4,4,4,4,4,4,4,4,4,3,1,1,5,5,1,3,1,2,1,2,1,1,1,2,10,30,30,10,20,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,5,3,4,5,3,2
1,101,158,1,2,1,3,2,7,4,60,4,3,2,1,3,1,3,3,1,1,1,1,4,1,2,8,1,3,4,3,2,2,2,2,3,2,3,2,2,1,1,4,4,4,2,4,3,4,4,4,4,4,1,2,4,4,4,4,4,2,4,3,3,4,3,3,1,1,2,2,101,158,1,3,1,1,3,3,2,1,3,3,2,3,2,4,2,4,4,4,4,4,4,4,4,4,1,5,1,5,1,5,4,1,3,1,3,2,1,1,2,1,25,50,5,19,3,1,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,1,4,5,4,2
1,101,159,1,2,3,2,4,10,3,75,4,8,2,1,3,1,3,2,3,1,1,2,1,3,1,1,3,2,4,3,3,2,2,2,3,1,1,1,2,1,2,2,1,4,3,4,2,4,4,4,1,4,1,1,4,4,4,4,4,4,4,2,1,1,3,3,0,1,1,2,101,159,1,1,1,1,2,3,2,1,1,2,1,3,3,1,3,1,4,4,2,4,4,4,4,4,1,2,2,5,5,2,3,1,3,1,3,1,1,1,2,0,0,80,20,0,2,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,0,4,1
1,101,160,1,1,5,2,4,1,3,108,4,8,2,1,3,2,3,2,1,1,1,1,2,1,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,4,1,4,2,1,1,1,1,1,4,4,1,1,1,1,1,1,2,2,1,4,1,2,3,2,1,1,3,2,101,160,1,3,1,1,1,3,1,1,2,1,1,2,1,1,2,4,4,4,4,4,4,4,4,4,2,2,2,5,2,1,2,1,3,1,3,1,3,2,0,1,8,80,8,3,1,1,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,3,3,5,2,1
1,101,161,1,1,6,3,4,11,3,52,4,4,2,1,3,1,3,3,2,1,1,1,3,1,3,8,1,2,1,8,2,1,1,1,3,1,1,1,2,1,1,1,1,4,3,1,2,1,4,1,4,1,1,1,2,1,4,4,4,3,1,4,2,4,3,3,1,1,1,2,101,161,1,2,1,1,3,3,3,1,1,1,1,2,1,2,1,4,4,4,4,4,4,4,4,4,1,1,1,2,1,1,2,1,3,1,3,2,1,1,2,5,10,80,5,0,2,2,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,5,4,2
1,101,162,1,2,4,1,4,11,3,50,4,3,2,3,3,1,3,3,2,2,2,1,3,2,1,1,1,2,1,3,2,2,1,1,4,3,2,2,2,2,2,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,3,3,1,1,1,2,101,162,1,1,1,1,0,0,1,2,3,1,1,1,1,1,1,2,2,1,1,4,4,2,4,4,1,5,1,4,4,2,2,3,3,3,3,1,1,1,2,0,15,75,10,0,4,4,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,4,5,4,3,4,3
1,101,163,1,1,5,3,4,10,3,60,4,4,2,3,3,1,3,4,2,1,2,1,3,1,1,8,1,2,4,9,1,1,1,1,3,2,5,2,2,1,1,4,4,1,2,1,2,1,4,1,4,4,1,3,4,1,4,4,2,3,2,4,2,4,3,3,1,1,3,2,101,163,1,3,1,1,2,3,2,1,1,2,1,2,2,1,2,2,4,4,4,4,4,4,4,3,1,5,1,3,4,5,2,1,3,1,3,1,1,1,2,5,15,70,5,5,2,1,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,3,5,3,3,5,1,3
1,101,164,1,1,1,1,4,9,1,70,4,4,2,3,3,1,3,0,1,1,1,1,2,1,2,2,1,1,4,3,2,1,2,1,2,2,2,0,0,0,0,4,4,4,2,1,0,2,1,2,4,4,2,3,4,2,3,2,3,3,3,4,3,1,3,3,1,1,1,2,101,164,1,3,1,1,3,3,2,2,1,2,2,1,1,1,2,2,4,3,2,4,4,4,4,4,1,2,1,4,1,1,3,2,2,2,2,1,2,2,2,0,5,90,5,0,2,1,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2,3,5,5,5,3,2,3
1,101,165,1,2,5,1,4,5,3,85,4,10,2,3,3,1,1,3,2,1,1,3,2,2,2,8,1,2,4,9,3,2,2,1,2,2,3,2,2,2,2,4,4,4,4,4,1,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,3,4,3,3,1,1,1,2,101,165,1,1,1,1,3,3,2,1,1,2,1,1,1,3,2,2,2,2,2,4,2,4,4,2,1,1,1,5,2,1,2,3,3,1,3,1,1,1,1,10,15,55,15,5,2,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,5,2
1,101,166,1,3,2,1,4,3,1,50,4,9,2,1,3,1,2,3,2,2,1,1,3,2,2,8,2,2,4,3,2,2,2,2,6,2,2,1,2,1,2,1,1,4,1,1,1,4,1,2,1,1,1,1,1,1,1,1,2,2,1,4,2,4,3,3,1,1,1,2,101,166,1,1,1,1,1,1,1,1,1,2,1,3,3,1,2,4,4,4,4,4,4,4,4,1,1,3,3,3,2,5,3,1,3,1,3,1,1,1,1,0,10,80,10,0,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,5,5,3,0,4,2
1,101,167,1,1,3,2,4,1,3,75,4,4,2,1,3,1,2,3,2,1,1,1,2,2,3,8,1,3,4,3,2,3,2,2,6,2,2,1,2,1,1,2,4,4,2,4,2,1,4,4,4,4,2,3,2,4,4,4,2,3,2,4,3,1,1,1,1,1,1,2,101,167,1,1,1,1,1,3,1,1,1,2,1,2,2,2,3,4,4,2,2,4,4,4,4,4,1,5,1,5,1,1,4,1,3,1,3,2,1,1,2,5,25,64,5,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,4,4,3,5,2
1,101,168,1,1,1,2,4,6,3,25,4,0,2,1,3,1,3,0,2,1,1,1,3,1,2,8,2,2,3,3,1,2,2,2,3,2,4,2,2,2,3,2,1,4,3,1,2,3,1,2,4,4,3,1,4,4,4,1,2,3,1,4,1,1,2,3,3,1,2,2,101,168,1,1,1,1,3,3,2,1,3,2,2,1,1,1,2,3,4,3,4,4,4,4,4,1,3,1,2,5,5,1,3,2,3,2,3,1,3,1,2,2,3,65,10,20,2,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,4,3,2,2
1,101,169,1,2,3,1,4,6,3,60,4,0,2,1,3,2,3,3,2,1,1,1,3,2,1,8,1,2,2,2,2,2,6,2,2,2,2,2,2,1,2,1,2,2,2,4,1,2,3,2,1,2,2,1,1,2,1,1,3,2,2,4,3,3,3,3,1,1,1,2,101,169,1,1,1,1,1,3,2,2,1,1,1,1,2,1,2,4,4,2,1,4,4,4,4,4,1,2,1,2,1,5,4,2,3,2,3,1,1,2,2,1,10,75,12,2,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,3,4,4,4,5,5,3
1,101,170,1,1,1,3,2,8,4,40,4,5,2,1,3,1,1,3,2,2,2,1,2,1,2,8,1,3,2,3,2,2,2,0,0,2,3,2,2,2,2,1,2,1,2,3,2,2,3,2,3,2,2,2,2,2,3,2,2,3,2,2,1,2,3,3,1,1,3,2,101,170,1,3,1,1,3,3,1,2,3,2,2,1,1,1,1,1,2,2,2,4,2,4,4,2,1,2,1,5,5,1,4,3,3,3,3,3,1,1,2,1,5,84,5,5,2,1,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,3,4,5,3,2
1,101,171,1,1,3,1,4,5,3,45,4,4,2,1,3,1,1,3,1,2,1,1,3,3,3,8,1,2,2,11,1,2,2,1,3,2,4,1,2,1,1,4,4,4,1,4,4,1,1,4,4,4,4,1,4,4,4,4,2,1,4,4,3,1,3,3,1,1,1,2,101,171,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,2,1,2,1,1,1,2,1,10,89,0,0,2,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,5,5,5,2,4,3
1,101,172,1,1,5,1,4,9,1,40,4,12,2,1,3,1,3,4,2,1,1,1,3,1,2,8,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,4,4,2,2,4,4,2,4,4,4,4,4,2,4,4,4,4,4,2,4,4,1,3,3,2,3,1,3,2,101,172,1,1,1,1,3,3,2,1,1,1,2,1,1,3,2,2,4,4,4,4,4,4,4,4,1,2,1,2,5,5,3,2,2,2,2,1,1,0,2,1,80,10,5,4,2,1,3,3,2,2,2,2,1,2,2,2,1,2,2,2,2,3,4,3,3,4,3,3
1,101,173,1,1,4,3,4,8,3,90,4,4,2,3,3,1,1,3,2,1,1,1,2,1,3,1,1,1,2,6,2,1,2,2,1,1,0,1,2,1,1,3,1,1,1,1,2,4,4,4,1,4,3,3,4,0,3,2,4,1,1,4,1,4,3,3,1,1,1,2,101,173,1,0,1,1,1,0,0,1,1,2,5,3,2,4,1,2,4,4,4,4,4,4,4,4,1,1,1,2,2,5,0,1,2,1,2,1,1,2,2,9,40,50,1,0,2,1,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,4,3,3
1,101,174,1,1,2,2,4,6,3,45,4,4,2,1,3,1,3,3,1,2,1,1,1,3,1,8,3,1,2,2,1,1,2,1,3,2,5,1,1,1,1,4,1,4,1,4,0,1,1,1,2,1,2,1,1,1,4,4,1,4,4,4,1,2,3,3,3,1,1,2,101,174,1,1,1,1,1,3,1,1,2,1,2,3,1,3,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,2,4,1,3,1,3,1,1,1,2,10,60,15,5,10,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,6,6,3,2,4,1
1,101,175,1,1,5,3,4,8,3,70,4,9,2,1,3,1,1,0,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,3,2,0,2,2,2,2,4,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,4,2,3,2,3,1,1,3,2,101,175,1,3,1,1,1,3,1,1,3,1,1,1,2,1,2,2,4,4,2,4,4,4,4,4,1,1,1,1,1,1,2,1,3,1,3,1,1,1,2,0,10,40,30,20,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,4,3,4,1
1,101,176,1,2,3,1,4,11,3,60,4,9,2,2,3,1,3,3,1,2,1,1,3,3,2,2,2,2,2,3,1,1,2,2,1,3,3,2,2,2,3,2,4,1,2,4,2,2,4,4,3,2,4,3,2,3,3,1,3,2,1,4,1,4,3,3,1,1,1,2,101,176,1,3,1,1,1,1,1,2,1,2,1,1,1,2,2,2,4,4,2,4,2,4,4,4,3,5,5,5,5,5,2,1,3,1,2,1,1,1,2,2,18,70,5,5,2,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,5,5,4,3,4,2
1,101,177,1,1,4,4,4,10,3,40,4,4,2,2,3,1,1,3,1,1,1,1,3,1,2,8,2,2,2,2,2,2,1,1,4,2,2,1,2,1,1,4,1,4,1,4,2,1,4,4,4,4,2,2,2,1,4,2,3,1,4,4,1,3,2,3,1,1,1,2,101,177,1,2,2,1,3,3,1,0,1,2,2,3,3,3,1,2,4,4,2,4,4,4,4,4,1,5,1,1,2,5,2,1,3,1,3,2,1,1,2,5,75,15,5,0,2,1,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,4,1,3,4,0,2,2
1,101,178,1,1,1,1,4,6,3,3,4,4,2,1,3,1,3,0,1,2,1,1,3,1,1,8,2,3,2,2,1,1,1,1,3,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,1,1,1,2,101,178,1,1,1,1,3,3,0,1,1,2,1,3,3,4,2,4,4,4,4,4,4,4,4,4,3,5,1,3,1,1,4,1,1,1,2,3,1,1,2,1,5,85,0,9,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,1,2
1,101,179,1,1,5,1,4,4,2,44,4,4,2,2,3,1,3,3,1,1,1,1,3,1,2,8,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,3,1,1,2,4,1,4,4,2,4,4,4,1,1,2,1,4,2,1,4,4,1,4,3,3,1,1,1,2,101,179,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,4,4,4,4,4,3,4,4,4,1,1,1,1,2,5,2,2,2,2,3,1,1,1,2,5,20,50,10,15,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,5,4,3,2,1
1,101,180,1,1,2,2,4,9,1,999,4,10,2,1,3,1,2,3,1,2,1,1,4,1,2,8,1,2,2,2,2,1,2,1,6,1,1,1,2,1,1,1,4,1,2,4,3,1,1,1,1,4,4,2,1,1,1,1,4,4,4,4,3,4,2,3,1,1,1,2,101,180,1,2,1,1,3,3,3,1,1,2,1,3,1,1,1,3,4,4,3,4,4,4,4,4,1,5,1,5,1,5,3,1,2,2,3,1,1,1,2,1,15,80,3,1,1,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,2,4,3,3,3
