CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8A.,Q.8B.,Q.9.,Q.10.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.17C.,Q.18A.,Q.18A..1,Q.18A..2,Q.18A..3,Q.18A..4,Q.18A..5,Q.18A..6,Q.18A..7,Q.18A..8,Q.18A..9,Q.18A..10,Q.18A..11,Q.18A..12,Q.18B.,Q.19.,Q.20.,Q.20..1,Q.20..2,Q.20..3,Q.20..4,Q.20..5,Q.20..6,Q.20..7,Q.20..8,Q.20..9,Q.20..10,Q.20..11,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44.,V.44A.,Q.45.,Q.46.,Q.47.,Q.48A.,V.50.,V.51.,V.52.,V.53.
1,106,517,6,3,6,2,9,9,7,1,8,0,3,7,1,5,1,4,3,1,5,2,2,2,2,2,2,2,2,1,2,2,1,2,2,8,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,3,2,2,1,1,1,3,3,1,5,1,1,9,2,106,517,6,9,9,9,9,10,1,10,10,1,1,2,1,2,1,2,5,1
1,106,518,6,3,5,1,1,2,5,3,8,3,5,6,1,5,5,3,4,2,11,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,2,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,518,6,9,9,9,9,4,1,4,4,1,1,1,1,1,5,1,9,1
1,106,519,6,2,5,1,1,2,3,3,8,6,5,5,1,5,4,3,4,2,8,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,519,6,9,9,9,9,3,1,3,3,1,1,1,1,1,5,1,1,1
1,106,520,6,3,5,2,9,9,3,3,8,5,5,6,1,5,10,2,4,3,6,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,0,1,1,3,3,2,3,3,3,5,2,2,9,2,106,520,6,9,9,9,9,1,1,1,1,1,2,2,1,1,4,1,0,1
1,106,521,6,3,5,1,1,3,5,2,8,4,5,5,1,5,4,3,4,1,10,2,2,2,2,2,2,2,2,1,2,1,2,2,2,8,9,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,1,2,2,2,3,2,3,5,1,3,9,2,106,521,6,9,9,9,9,5,1,5,5,1,1,3,2,2,2,1,1,1
1,106,522,6,3,5,1,2,1,1,3,8,6,5,5,1,5,10,3,4,3,11,4,0,2,2,2,2,2,2,2,2,2,2,2,1,10,0,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,4,1,2,4,2,2,2,2,3,3,2,5,2,2,9,2,106,522,6,9,9,9,9,5,1,5,9,3,2,3,2,3,3,1,12,2
1,106,523,6,4,6,1,1,2,6,3,8,2,5,5,1,5,10,3,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,1,2,2,1,3,2,2,3,3,3,5,2,2,9,2,106,523,6,9,9,9,9,8,1,8,0,4,3,2,1,4,3,1,12,2
1,106,524,6,2,4,1,5,2,1,3,8,4,5,7,1,5,10,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,1,2,2,1,4,3,2,3,3,3,5,2,2,9,2,106,524,6,9,9,9,9,9,1,9,0,4,2,2,1,2,5,1,12,2
1,106,525,6,3,5,1,4,4,1,3,8,6,5,5,1,5,10,2,4,5,12,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,8,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,1,2,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,525,6,9,9,9,9,4,1,4,4,1,1,1,1,2,5,1,12,2
1,106,526,6,2,3,1,1,2,1,3,8,5,5,3,1,5,10,1,4,3,10,3,3,2,2,2,2,2,2,1,2,1,2,2,2,10,8,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,4,1,1,3,3,1,1,2,3,1,1,5,1,1,1,2,106,526,6,1,1,1,1,5,1,5,5,1,1,2,2,3,1,1,11,2
1,106,527,6,2,5,1,5,1,1,3,8,4,4,5,1,5,10,7,3,6,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,3,5,1,4,4,1,1,2,2,1,1,5,1,1,2,2,106,527,6,1,1,1,2,5,2,11,5,1,3,4,1,0,1,1,11,2
1,106,528,6,3,5,1,2,2,1,3,8,6,5,5,1,5,10,1,3,3,3,0,0,2,2,1,2,2,2,2,1,2,2,2,2,8,8,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,1,2,2,1,1,1,1,3,1,3,5,1,1,1,2,106,528,6,2,3,3,2,3,1,3,3,1,1,2,1,2,2,1,11,2
1,106,529,6,2,5,2,9,9,2,1,8,6,5,5,1,5,10,1,3,3,1,4,3,2,2,2,2,2,2,2,2,2,2,1,2,7,3,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,2,2,2,2,2,3,3,2,5,1,3,2,2,106,529,6,2,3,3,2,3,1,3,3,1,1,1,2,2,2,1,11,2
1,106,530,6,4,5,2,9,9,3,2,8,6,5,5,1,5,10,1,1,3,2,6,3,2,2,1,2,2,2,2,2,2,2,2,2,9,9,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,3,4,2,2,1,1,3,4,3,5,2,3,2,2,106,530,6,1,2,3,2,9,1,9,9,1,1,1,1,1,2,1,11,2
1,106,531,6,3,6,1,1,3,3,3,9,6,1,5,1,5,9,3,4,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,4,3,4,1,3,4,2,3,3,2,3,3,3,5,2,2,9,2,106,531,6,9,9,9,9,2,2,3,2,1,1,3,2,1,4,2,4,1
1,106,532,6,2,5,1,1,3,2,3,9,6,5,5,1,5,13,3,4,3,6,3,4,2,2,2,2,2,2,2,2,1,2,2,2,8,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,3,3,4,3,2,3,3,3,5,1,2,9,2,106,532,6,9,9,9,9,2,1,2,2,1,1,3,1,3,5,1,10,1
1,106,533,6,2,6,1,1,3,3,3,9,5,5,5,1,5,12,3,1,3,11,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,2,2,3,2,2,3,3,3,5,2,2,9,2,106,533,6,9,9,9,9,3,2,3,3,1,1,1,1,2,3,2,7,1
1,106,534,6,3,5,1,1,3,2,3,9,4,2,5,1,5,9,3,4,3,10,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,1,3,3,3,4,4,2,3,3,3,5,2,2,9,2,106,534,6,9,9,9,9,3,1,3,3,1,2,4,1,1,5,1,4,1
1,106,535,6,3,5,1,1,3,2,3,9,6,5,3,1,5,1,3,3,3,5,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,9,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,5,3,4,2,2,4,2,3,3,3,5,2,2,9,2,106,535,6,9,9,9,9,3,1,3,3,1,1,2,1,2,4,1,5,1
1,106,536,6,3,5,1,5,2,4,2,9,4,5,5,1,5,10,1,4,3,5,6,4,2,2,2,2,2,2,2,2,1,2,2,2,8,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,4,2,2,2,2,3,3,1,5,1,3,2,2,106,536,6,3,2,1,2,2,1,2,2,1,1,1,1,2,2,1,11,1
1,106,537,6,3,5,1,1,3,6,3,9,4,5,5,1,5,3,3,1,3,10,6,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,3,3,2,3,3,2,3,3,3,5,2,2,9,2,106,537,6,9,9,9,9,2,1,2,2,1,1,1,1,3,4,1,6,1
1,106,538,6,3,5,1,1,1,5,2,9,6,5,5,1,5,4,3,4,3,11,4,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,3,3,2,4,4,2,3,3,3,5,2,2,9,2,106,538,6,9,9,9,9,9,1,9,9,1,1,2,1,1,5,1,1,1
1,106,539,6,2,5,1,1,2,2,3,9,6,2,7,1,5,4,3,4,3,1,6,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,539,6,9,9,9,9,3,1,3,3,1,1,1,1,1,5,1,1,1
1,106,540,6,2,4,1,2,2,1,3,9,6,4,6,1,5,1,3,4,3,11,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,540,6,9,9,9,9,6,1,6,0,4,3,4,2,1,5,1,5,1
1,106,541,6,2,5,1,1,1,1,3,9,5,5,5,1,5,7,3,4,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,7,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,541,6,9,9,9,9,1,1,1,1,1,1,1,1,1,5,1,8,1
1,106,542,6,3,6,1,3,2,5,2,9,6,4,5,1,5,2,3,4,3,10,3,4,2,2,2,2,2,2,2,2,2,2,2,1,0,8,3,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,2,4,3,3,4,2,3,3,3,5,2,2,9,2,106,542,6,9,9,9,9,9,1,9,9,1,1,1,1,2,4,2,2,1
1,106,543,6,2,5,1,1,2,1,3,9,6,5,5,1,5,7,3,4,3,5,5,3,2,2,2,2,2,2,2,2,2,2,2,1,0,3,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,5,1,2,2,2,3,2,3,3,3,5,2,2,9,2,106,543,6,9,9,9,9,2,1,2,2,1,3,2,1,1,4,1,8,1
1,106,544,6,3,5,1,1,3,6,3,9,5,5,6,1,5,9,3,4,3,10,2,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,2,4,3,3,3,2,3,3,3,5,2,2,9,2,106,544,6,9,9,9,9,4,1,4,4,1,1,4,1,2,4,1,4,1
1,106,545,6,4,6,2,9,9,7,1,9,3,5,6,1,5,10,4,1,1,1,2,3,2,2,2,2,2,2,1,2,1,2,2,2,4,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,1,3,4,2,1,1,1,3,1,1,5,1,3,9,2,106,545,6,9,9,9,9,4,1,4,9,3,3,4,2,1,2,2,12,2
1,106,546,6,4,5,1,1,2,5,1,9,6,5,6,1,5,10,3,3,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,8,8,3,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,2,2,3,3,3,3,5,1,3,9,2,106,546,6,9,9,9,9,3,1,3,3,1,1,1,2,4,2,1,12,2
1,106,547,6,3,5,2,2,1,4,3,9,5,5,5,1,5,10,2,1,3,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,7,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,1,3,4,4,2,1,3,3,2,3,5,1,3,9,2,106,547,6,9,9,9,9,7,1,7,7,1,2,4,1,1,2,1,12,2
1,106,548,6,3,5,2,9,9,5,2,9,6,4,6,1,5,4,4,4,3,11,3,5,2,2,2,2,2,2,2,2,2,1,2,2,5,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,4,4,4,2,3,3,3,5,2,2,9,2,106,548,6,9,9,9,9,4,1,4,4,1,2,2,2,1,5,1,1,1
1,106,549,6,2,3,2,9,9,2,3,9,1,5,6,1,5,10,1,3,4,4,5,4,2,2,2,2,2,2,2,2,2,1,2,2,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,1,4,1,3,3,4,4,2,3,3,3,5,2,2,4,2,106,549,6,3,3,2,3,9,1,9,9,1,1,1,1,2,5,1,11,1
1,106,550,6,4,5,2,9,9,5,3,9,4,2,7,1,5,5,6,1,3,1,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,550,6,9,9,9,9,6,2,7,7,2,1,1,1,1,5,1,9,1
1,106,551,6,2,3,1,2,3,1,3,9,6,5,7,1,5,10,1,4,4,1,9,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,2,2,3,3,2,3,3,3,5,1,2,2,2,106,551,6,2,3,3,2,3,1,3,3,1,2,4,2,2,4,1,11,1
1,106,552,6,4,6,2,9,9,7,3,9,4,5,6,1,5,5,6,1,4,1,0,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,552,6,9,9,9,9,5,1,5,5,1,1,1,1,1,5,2,9,1
1,106,553,6,4,6,2,9,9,7,3,9,5,5,6,1,5,5,6,1,4,1,9,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,553,6,9,9,9,9,5,1,5,5,1,1,1,1,1,5,2,9,1
1,106,554,6,4,6,2,9,9,3,3,9,6,5,7,1,5,5,6,1,4,1,10,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,3,2,4,4,2,3,3,3,5,2,2,9,2,106,554,6,9,9,9,9,2,1,2,2,1,1,1,1,1,5,2,9,1
1,106,555,6,4,6,2,9,9,7,3,9,3,5,6,1,5,2,4,4,4,8,6,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,555,6,9,9,9,9,7,1,7,7,1,1,1,1,1,5,2,2,1
1,106,556,6,4,6,2,9,9,8,1,9,6,5,6,1,5,9,4,4,3,1,6,3,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,4,5,2,2,4,2,3,1,3,2,3,5,1,3,9,2,106,556,6,9,9,9,9,7,1,7,0,4,2,0,0,0,4,2,4,1
1,106,557,6,3,6,1,4,3,6,3,9,6,5,3,1,5,3,3,4,3,10,3,4,2,2,2,2,2,2,2,2,1,2,2,2,11,4,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,5,3,4,2,2,2,2,3,2,2,5,2,2,9,2,106,557,6,9,9,9,9,2,1,2,2,1,1,1,1,1,3,2,6,1
1,106,558,6,3,5,1,4,3,5,3,9,4,4,5,1,5,12,3,4,2,4,2,3,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,1,3,3,2,2,2,3,3,3,5,0,3,9,2,106,558,6,9,9,9,9,1,1,1,1,1,1,1,1,1,2,1,7,1
1,106,559,6,2,4,1,3,5,8,1,9,4,5,3,1,5,14,3,4,3,5,2,3,2,2,2,2,2,2,2,2,1,2,2,2,9,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,5,3,4,4,2,2,3,4,4,2,5,1,3,9,2,106,559,6,9,9,9,9,5,1,5,9,3,2,4,2,4,2,2,10,1
1,106,560,6,4,6,2,9,9,5,2,9,5,4,5,1,5,4,4,4,5,12,0,0,2,2,2,2,2,2,1,1,2,2,2,2,4,0,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,2,2,4,2,2,1,3,3,3,5,1,3,9,2,106,560,6,9,9,9,9,8,1,8,8,1,2,4,2,2,2,2,1,1
1,106,561,6,4,5,2,9,9,3,3,9,4,5,7,1,5,5,6,1,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,561,6,9,9,9,9,3,1,3,3,3,1,3,1,1,5,1,9,1
1,106,562,6,3,5,1,1,2,4,2,9,6,5,5,1,5,1,3,4,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,2,1,2,2,2,2,2,2,1,2,2,2,2,2,4,3,4,1,3,4,4,3,3,2,3,3,3,5,2,2,9,2,106,562,6,9,9,9,9,2,1,2,2,1,1,2,1,1,4,1,5,1
1,106,563,6,3,6,1,1,2,6,3,9,6,5,5,1,5,9,3,4,3,10,3,3,2,2,2,2,2,2,2,2,2,1,2,2,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,4,1,3,2,2,4,4,2,3,3,3,5,2,2,9,2,106,563,6,9,9,9,9,2,1,2,2,1,2,2,3,4,5,1,4,1
1,106,564,6,3,5,1,1,2,6,3,9,6,4,7,1,5,9,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,7,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,1,3,3,4,4,3,2,3,3,2,5,1,2,9,2,106,564,6,9,9,9,9,9,1,9,9,1,2,4,1,3,5,1,4,1
1,106,565,6,3,5,1,3,4,4,2,9,1,5,5,1,5,10,1,3,2,4,1,4,1,2,2,2,2,2,1,2,2,2,2,2,8,9,3,2,2,2,2,2,2,1,2,2,2,2,2,4,1,3,5,2,2,2,1,1,1,3,1,1,5,1,1,2,2,106,565,6,1,1,1,1,3,1,3,3,1,3,4,1,4,1,2,11,1
1,106,566,6,4,6,2,9,9,7,1,9,6,5,6,1,5,9,5,4,10,3,0,0,2,2,2,2,2,1,2,2,2,2,2,2,1,9,1,2,2,2,2,2,1,2,2,2,2,2,2,1,3,4,1,2,4,3,1,1,1,3,1,2,5,1,1,9,2,106,566,6,9,9,9,9,3,1,3,3,1,1,3,3,4,1,2,4,1
1,106,567,6,3,5,1,3,5,3,3,9,5,5,3,1,5,12,3,3,10,3,0,0,2,2,2,2,2,1,2,2,2,2,2,2,1,9,0,2,2,2,2,2,1,2,2,2,2,2,2,0,3,4,1,3,4,2,1,1,1,1,1,1,5,1,1,9,2,106,567,6,9,9,9,9,1,1,1,0,0,0,3,1,4,1,2,7,1
1,106,568,6,3,5,1,1,3,6,3,9,6,5,5,1,5,3,3,2,3,10,2,3,1,2,2,2,2,2,2,2,2,2,2,2,8,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,1,2,2,1,1,2,2,3,4,3,5,0,0,9,2,106,568,6,9,9,9,9,3,1,3,0,4,3,4,1,3,3,1,6,1
1,106,569,6,4,6,2,9,9,7,1,9,6,2,6,1,5,1,4,4,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,4,2,2,1,1,3,3,2,3,3,3,5,2,2,9,2,106,569,6,9,9,9,9,9,1,9,9,1,1,1,1,1,4,2,5,1
1,106,570,6,2,2,1,5,2,1,3,3,5,5,5,1,5,10,1,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,1,2,1,1,2,2,2,3,2,3,5,1,3,2,2,106,570,6,1,2,1,2,7,1,7,7,1,2,1,1,2,2,1,11,2
1,106,571,6,3,5,1,1,1,2,3,5,4,4,5,4,2,4,3,4,3,11,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,1,3,4,3,3,3,2,3,3,3,3,2,2,9,2,106,571,6,9,9,9,9,7,1,7,7,1,1,1,1,2,4,1,1,1
1,106,572,6,2,5,1,4,3,2,3,10,1,3,3,5,3,4,3,4,3,10,2,3,2,2,2,2,2,2,2,2,2,1,2,2,6,8,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,572,6,9,9,9,9,1,1,1,1,1,1,1,1,2,5,1,1,1
1,106,573,6,3,6,2,9,9,7,3,10,5,5,6,5,1,1,4,1,3,1,5,4,2,2,2,2,2,2,2,2,1,2,2,2,7,4,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,4,1,3,3,2,3,2,2,3,3,1,2,2,2,9,2,106,573,6,9,9,9,9,10,1,10,10,1,2,2,2,4,3,2,5,1
1,106,574,6,3,5,1,1,3,6,3,10,2,5,4,1,5,12,3,4,3,5,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,2,4,2,1,2,3,3,2,5,1,3,9,2,106,574,6,9,9,9,9,5,1,5,5,1,1,1,1,1,2,1,7,1
1,106,575,6,4,6,1,4,1,7,3,10,5,5,5,4,4,2,9,4,3,10,3,4,2,2,2,2,2,2,1,2,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,4,4,2,3,3,3,3,3,2,1,3,9,2,106,575,6,9,9,9,9,8,1,8,8,1,2,1,1,2,4,1,2,1
1,106,576,6,2,5,1,2,2,5,2,5,6,4,4,1,5,4,3,4,3,10,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,5,3,4,3,2,2,2,3,3,3,5,2,3,9,2,106,576,6,9,9,9,9,1,1,1,1,1,1,2,1,1,2,1,1,1
1,106,577,6,3,5,1,4,3,2,3,10,4,5,5,5,1,12,3,1,3,6,2,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,5,3,2,2,3,4,2,3,4,3,4,2,2,9,2,106,577,6,9,9,9,9,2,1,2,2,1,1,1,1,3,4,1,7,1
1,106,578,6,3,5,1,1,3,5,3,10,6,5,2,1,5,12,3,4,3,10,6,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,3,3,3,3,3,4,4,3,5,2,3,9,2,106,578,6,9,9,9,9,2,1,2,2,1,1,1,1,1,4,1,7,1
1,106,579,6,2,5,1,1,2,3,3,10,6,5,4,4,1,4,3,4,3,8,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,3,3,3,3,2,3,3,3,4,2,2,9,2,106,579,6,9,9,9,9,3,1,3,3,1,1,1,2,2,4,1,1,1
1,106,580,6,3,5,1,1,3,3,3,10,3,5,7,1,5,3,3,4,3,1,3,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,3,2,1,1,4,4,2,3,3,3,5,2,2,9,2,106,580,6,9,9,9,9,5,1,5,0,4,2,4,1,1,5,1,6,1
1,106,581,6,3,5,1,4,4,1,3,6,6,5,3,5,1,7,3,1,3,5,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,0,2,1,3,1,3,2,3,1,1,3,9,2,106,581,6,9,9,9,9,2,1,2,2,1,3,4,1,1,4,1,8,1
1,106,582,6,3,5,1,2,2,1,3,5,5,5,5,5,2,12,3,4,3,10,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,1,1,3,3,1,1,2,3,1,3,1,1,2,9,2,106,582,6,9,9,9,9,5,1,5,5,1,1,1,1,1,3,1,7,1
1,106,583,6,3,5,1,3,3,1,3,10,5,5,4,5,1,7,3,4,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,7,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,4,2,3,2,2,3,3,3,4,1,2,9,2,106,583,6,9,9,9,9,3,1,3,9,3,1,3,1,3,3,2,8,1
1,106,584,6,2,3,2,9,9,1,3,5,6,5,4,1,5,10,1,3,3,6,4,3,2,2,1,2,2,2,2,2,1,2,2,2,6,9,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,2,2,3,2,3,3,4,3,5,2,2,2,2,106,584,6,2,2,3,3,3,1,3,3,1,1,2,2,3,3,1,11,1
1,106,585,6,1,3,1,1,2,1,3,3,4,2,4,1,5,10,1,3,3,5,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,9,3,2,2,2,1,2,2,2,2,2,2,2,2,3,2,4,1,3,2,2,2,4,3,3,3,3,5,1,2,2,2,106,585,6,2,2,2,3,9,1,9,9,1,1,3,2,3,4,1,11,1
1,106,586,6,2,4,2,9,9,1,3,4,6,5,3,5,2,10,1,4,3,7,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,4,2,1,3,2,2,2,2,4,0,3,3,2,106,586,6,1,1,1,1,2,1,2,2,1,1,4,2,2,4,1,11,1
1,106,587,6,3,5,1,3,5,7,2,10,5,5,5,4,2,9,3,4,3,11,5,5,2,2,2,2,2,2,1,2,1,2,2,2,4,5,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,2,3,2,2,1,4,3,3,3,1,3,9,2,106,587,6,9,9,9,9,8,1,8,0,4,3,4,2,2,2,2,4,1
1,106,588,6,4,5,1,1,1,5,3,10,6,5,3,5,1,3,3,1,3,6,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,1,3,3,3,3,2,3,3,3,2,2,2,9,2,106,588,6,9,9,9,9,2,1,2,2,1,1,1,1,1,4,1,6,1
1,106,589,6,3,5,1,2,5,5,2,10,6,5,3,1,5,4,3,1,3,5,4,6,2,2,2,2,2,2,2,2,2,1,2,2,4,6,2,2,2,2,1,2,2,2,2,2,2,2,2,0,3,4,1,3,4,2,2,2,1,3,2,2,5,1,3,9,2,106,589,6,9,9,9,2,2,1,2,2,1,1,1,1,1,2,2,1,1
1,106,590,6,2,5,2,9,9,6,3,11,6,5,6,4,2,3,4,2,3,5,6,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,590,6,9,9,9,9,10,1,10,10,1,1,1,1,2,5,1,6,1
1,106,591,6,4,6,2,9,9,7,3,11,6,1,6,4,3,3,7,4,3,8,7,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,2,4,4,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,591,6,9,9,9,9,10,1,10,10,1,1,1,1,1,5,2,6,1
